TImeStep,Flat,Ramp
15735,-299.4413264,-1193.031291
15736,-299.4413264,-1192.031526
15737,-299.4413264,-1192.031526
15738,-299.4413264,-1192.031526
15739,-295.1370008,-1192.031526
15740,-289.9663074,-1192.031526
15741,-139.0991944,-1192.031526
15742,-115.220898,-1192.031526
15743,-109.2206794,-1192.031526
15744,-109.2206776,-1192.031526
15745,-109.2206776,-1238.385053
15746,-109.2206776,-1231.885074
15747,-109.2206776,-1231.885074
15748,-109.2206776,-1231.885074
15749,-109.2206776,-939.0221107
15750,-109.2206776,-1250.521233
15751,-109.2206776,-886.8042241
15752,-109.2206776,-879.3044585
15753,-109.2206776,-879.3044594
15754,-109.2206776,-879.3044594
15755,-109.2206776,-879.3044594
15756,-109.2206776,-879.3044594
15757,-109.2206776,-879.3044594
15758,-109.2206776,-879.3044594
15759,-109.2206776,-879.3044594
15760,-109.2206776,-879.3044594
15761,-101.2878837,-879.3044594
15762,-89.28794753,-879.3044594
15763,-89.28795497,-879.3044594
15764,-89.28795507,-879.3044594
15765,-89.28795507,-879.3044594
15766,-89.28795507,-879.3044594
15767,-89.28795507,-879.3044594
15768,-89.28795507,-879.3044594
15769,-89.28795507,-879.3044594
15770,-89.28795507,-879.3044594
15771,-89.28795507,-879.3044594
15772,-89.28795507,-879.3044594
15773,-89.28795507,-879.3044594
15774,-89.28795507,-879.3044594
15775,-89.28795507,-879.3044594
15776,-89.28795507,-879.3044594
15777,-89.28795507,-879.3044594
15778,-89.28795507,-879.3044594
15779,-89.28795507,-879.3044594
15780,-89.28795507,-879.3044594
15781,-119.5275423,-580.3460174
15782,-1180.865624,-570.846168
15783,-1169.826505,-524.3540888
15784,-1166.826421,-838.815478
15785,-1166.826421,-792.9159027
15786,-1166.826421,-402.970118
15787,-1166.826421,-400.4686735
15788,-1166.826421,-400.4686656
15789,-1166.826421,-400.4686656
15790,-1166.826421,-400.4686656
15791,-1166.826421,-400.4686656
15792,-1166.826421,-400.4686656
15793,-120.0861719,-400.4686656
15794,-122.7858318,-400.4686656
15795,-126.1757336,-400.4686656
15796,-125.7858608,-400.4686656
15797,-126.1757336,-400.4686656
15798,-125.7858608,-400.4686656
15799,-126.1757336,-400.4686656
15800,-125.7858608,-400.4686656
15801,-106.7862453,-400.4686656
15802,-104.7874752,-400.4686656
15803,-104.7874651,-400.4686656
15804,-104.7874649,-400.4686656
15805,-104.7874649,-400.4686656
15806,-104.7874649,-400.4686656
15807,-104.7874649,-400.4686656
15808,-104.7874649,-400.4686656
15809,-104.7874649,-400.4686656
15810,-104.7874649,-400.4686656
15811,-104.7874649,-400.4686656
15812,-104.7874649,-400.4686656
15813,-104.7874649,-400.4686656
15814,-104.7874649,-400.4686656
15815,-104.7874649,-400.4686656
15816,-104.7874649,-791.4584283
15817,-104.7874649,-401.9703218
15818,-104.7874649,-400.4686745
15819,-104.7874649,-400.4686656
15820,-104.7874649,-400.4686656
15821,-126.9320313,-400.4686656
15822,-120.9312472,-400.4686656
15823,-120.9312414,-400.4686656
15824,-120.9312413,-400.4686656
15825,-120.9312413,-400.4686656
15826,-120.9312413,-400.4686656
15827,-120.9312413,-400.4686656
15828,-120.9312413,-400.4686656
15829,-144.3828613,-400.4686656
15830,-143.930448,-400.4686656
15831,-144.3828608,-400.4686656
15832,-143.930448,-400.4686656
15833,-120.9312352,-400.4686656
15834,-120.9312413,-400.4686656
15835,-120.9312413,-400.4686656
15836,-120.9312413,-400.4686656
15837,-120.9312413,-400.4686656
15838,-120.9312413,-400.4686656
15839,-120.9312413,-414.572745
15840,-120.9312413,-400.0729632
15841,-120.9312413,-400.0729644
15842,-120.9312413,-400.0729644
15843,-120.9312413,-400.0729644
15844,-120.9312413,-400.0729644
15845,-120.9312413,-400.0729644
15846,-120.9312413,-400.0729644
15847,-120.9312413,-400.0729644
15848,-120.9312413,-400.0729644
15849,-120.9312413,-400.0729644
15850,-120.9312413,-400.0729644
15851,-120.9312413,-400.0729644
15852,-120.9312413,-400.0729644
15853,-120.9312413,-407.1848644
15854,-120.9312413,-400.1844925
15855,-120.9312413,-400.1844906
15856,-120.9312413,-400.1844906
15857,-120.9312413,-458.7538031
15858,-120.9312413,-450.2538795
15859,-120.9312413,-450.2538818
15860,-120.9312413,-450.2538819
15861,-120.1834246,-450.2538819
15862,-105.182585,-450.2538819
15863,-105.1825786,-450.2538819
15864,-105.1825785,-450.2538819
15865,-105.1825785,-508.3972136
15866,-105.1825785,-500.2807537
15867,-105.1825785,-465.142506
15868,-105.1825785,-457.2542537
15869,-105.1825785,-450.2538838
15870,-105.1825785,-450.2538819
15871,-105.1825785,-450.2538819
15872,-105.1825785,-450.2538819
15873,-105.2275546,-450.2538819
15874,-129.4282258,-450.2538819
15875,-143.9744022,-450.2538819
15876,-144.4273554,-819.3788386
15877,-143.9744017,-811.8809101
15878,-144.4273554,-860.2330215
15879,-143.9744017,-851.733312
15880,-144.4273554,-851.7333135
15881,-143.9744017,-851.7333135
15882,-144.4273554,-851.7333135
15883,-143.9744017,-851.7333135
15884,-144.4273554,-851.7333135
15885,-143.9744017,-851.7333135
15886,-144.4273554,-899.0959243
15887,-143.9744017,-892.5949763
15888,-144.4273554,-892.594972
15889,-143.9744017,-858.2323494
15890,-144.4273554,-851.7333085
15891,-143.9744017,-851.7333135
15892,-144.4273554,-851.7333135
15893,-143.9744017,-851.7333135
15894,-121.2426632,-851.7333135
15895,-136.9744547,-851.7333135
15896,-121.2426632,-851.7333135
15897,-105.2417481,-851.7333135
15898,-105.2417411,-851.7333135
15899,-105.2417411,-851.7333135
15900,-105.2417411,-851.7333135
15901,-105.2417411,-851.7333135
15902,-105.2417411,-851.7333135
15903,-105.2417411,-851.7333135
15904,-105.2417411,-815.4322927
15905,-105.2417411,-812.4317512
15906,-105.2417411,-812.4317487
15907,-105.2417411,-812.4317487
15908,-105.2417411,-812.4317487
15909,-105.2417411,-812.4317487
15910,-105.2417411,-812.4317487
15911,-105.2261198,-812.4317487
15912,-105.2269623,-812.4317487
15913,-89.20113199,-812.4317487
15914,-89.20118866,-812.4317487
15915,-89.20118909,-812.4317487
15916,-89.2011891,-812.4317487
15917,-89.2011891,-813.9554948
15918,-89.2011891,-812.4544902
15919,-89.2011891,-812.4544859
15920,-89.2011891,-812.4544859
15921,-89.2011891,-812.4544859
15922,-89.2011891,-812.4544859
15923,-89.2011891,-812.4544859
15924,-89.2011891,-812.4544859
15925,-89.2011891,-812.4544859
15926,-89.2011891,-812.4544859
15927,-89.2011891,-812.4544859
15928,-89.2011891,-812.4624114
15929,-89.20134444,-812.454151
15930,-89.20078895,-812.4544844
15931,-89.20079494,-812.4544859
15932,-89.20079505,-453.4501072
15933,-89.20079506,-455.3065809
15934,-89.20079506,-449.8069226
15935,-89.20079506,-449.8069264
15936,-89.20079506,-449.8069264
15937,-89.20079506,-449.8069264
15938,-89.20079506,-449.8069264
15939,-89.20079506,-449.8069264
15940,-89.20079506,-449.8069264
15941,-89.20079506,-449.8069264
15942,-89.20079506,-449.8069264
15943,-89.20079506,-449.8069264
15944,-89.20079506,-449.8069264
15945,-89.20079506,-449.8069264
15946,-89.20079506,-449.8069264
15947,-89.20079506,-449.8069264
15948,-89.20079506,-449.8069264
15949,-89.20079506,-494.8949531
15950,-89.20079506,-184.8686784
15951,-89.20079506,-170.4791263
15952,-94.45543163,-170.4806501
15953,-603.0496536,-170.4806541
15954,-459.9301239,-170.4806541
15955,-97.81735719,-170.4806541
15956,-90.81633827,-170.4806541
15957,-90.81633611,-170.4806541
15958,-90.81633607,-170.4806541
15959,-90.81633607,-170.4806541
15960,-90.81633607,-170.4806541
15961,-90.81633607,-170.4806541
15962,-90.81633607,-170.4806541
15963,-90.81633607,-170.4806541
15964,-90.81633607,-170.4806541
15965,-90.81633607,-132.8605334
15966,-90.81633607,-120.3605127
15967,-90.81633607,-487.8312542
15968,-90.81633607,-481.8321033
15969,-90.81633607,-481.8321081
15970,-90.81633607,-481.8321081
15971,-250.360737,-481.8321081
15972,-247.3618673,-481.8321081
15973,-247.3608688,-481.8321081
15974,-247.3608604,-481.8321081
15975,-247.3608604,-481.8321081
15976,-247.3608604,-481.8321081
15977,-247.3608604,-492.9417688
15978,-249.3596996,-491.9402647
15979,-382.1560402,-491.9402605
15980,-372.1565795,-491.9402605
15981,-372.1565838,-491.9402605
15982,-372.1565838,-491.9402605
15983,-372.1565838,-491.9402605
15984,-372.1565838,-491.9402605
15985,-396.0261722,-491.9402605
15986,-388.0262712,-491.9402605
15987,-388.0262716,-491.9402605
15988,-388.0262716,-482.5763338
15989,-388.0262716,-876.2975905
15990,-388.0262716,-509.4257962
15991,-388.0262716,-125.1237319
15992,-388.0262716,-120.1523578
15993,-388.0262716,-120.1523998
15994,-388.0262716,-120.1524024
15995,-388.0262716,-120.1524025
15996,-388.0262716,-120.1524025
15997,-388.0262716,-120.1524025
15998,-388.0262716,-120.1524025
15999,-388.0262716,-120.1524025
16000,-388.0262716,-120.1524025
16001,-388.0262716,-78.87200411
16002,-116.2675826,-75.03090215
16003,-116.2696035,-70.53212917
16004,-116.2696116,-70.53213361
16005,-116.2696116,-70.5321336
16006,-116.2696116,-70.5321336
16007,-116.2696116,-70.5321336
16008,-116.2696116,-70.5321336
16009,-116.2696116,-470.1542479
16010,-116.2696116,-462.1337055
16011,-116.2696116,-462.134712
16012,-116.2696116,-462.1347175
16013,-116.2696116,-467.9754874
16014,-116.2696116,-508.6867198
16015,-116.2696116,-595.4970294
16016,-116.2696116,-246.1887544
16017,-121.3861001,-241.1905077
16018,-116.3853623,-241.1905212
16019,-116.3853585,-241.1905213
16020,-116.3853585,-241.1905213
16021,-147.2125009,-241.1905213
16022,-136.213323,-241.1905213
16023,-136.2133238,-241.1905213
16024,-136.2133238,-241.1905213
16025,-136.2133238,-241.1905213
16026,-136.2133238,-241.1905213
16027,-136.2133238,-241.1905213
16028,-136.2133238,-241.1905213
16029,-136.2133238,-241.1905213
16030,-136.2133238,-241.1905213
16031,-136.2133238,-241.1905213
16032,-136.2133238,-241.1905213
16033,-136.2133238,-241.1905213
16034,-136.2133238,-241.1905213
16035,-136.2133238,-241.1905213
16036,-136.2133238,-241.1905213
16037,-136.2133238,-241.1905213
16038,-136.2133238,-241.1905213
16039,-136.2133238,-241.1905213
16040,-136.2133238,-241.1905213
16041,-136.2133238,-241.1905213
16042,-274.3086245,-241.1905213
16043,-263.3083843,-241.1905213
16044,-263.3083742,-241.1905213
16045,-263.3083741,-241.1905213
16046,-263.3083741,-241.1905213
16047,-263.3083741,-212.1059314
16048,-263.3083741,-211.1058083
16049,-263.3083741,-211.1057859
16050,-263.3083741,-211.1057856
16051,-263.3083741,-211.1057856
16052,-263.3083741,-211.1057856
16053,-263.3083741,-211.1057856
16054,-263.3083741,-211.1057856
16055,-263.3083741,-211.1057856
16056,-263.3083741,-211.1057856
16057,-263.3083741,-479.1409942
16058,-263.3083741,-252.189643
16059,-263.3083741,-241.1905023
16060,-263.3083741,-241.1905211
16061,-263.3083741,-254.1905545
16062,-263.3083741,-241.7286172
16063,-263.3083741,-240.7288744
16064,-263.3083741,-240.7288765
16065,-263.3083741,-240.7288765
16066,-263.3083741,-240.7288765
16067,-263.3083741,-240.7288765
16068,-263.3083741,-240.7288765
16069,-263.3083741,-240.7288765
16070,-263.3083741,-240.7288765
16071,-263.3083741,-240.7288765
16072,-263.3083741,-298.5520621
16073,-263.3083741,-290.5520845
16074,-263.3083741,-290.5520836
16075,-263.3083741,-290.5520836
16076,-263.3083741,-290.5520836
16077,-263.3083741,-290.5520836
16078,-263.3083741,-290.5520836
16079,-263.3083741,-290.5520836
16080,-263.3083741,-290.5520836
16081,-263.3083741,-290.5520836
16082,-263.3083741,-290.5520836
16083,-263.3083741,-290.5520836
16084,-263.3083741,-290.5520836
16085,-292.9549146,-290.5520836
16086,-278.9550528,-290.5520836
16087,-278.9550511,-290.5520836
16088,-278.9550511,-290.5520836
16089,-278.9550511,-290.5520836
16090,-278.9550511,-290.5520836
16091,-278.9550511,-290.5520836
16092,-278.9550511,-290.5520836
16093,-278.9550511,-290.5520836
16094,-278.9550511,-290.5520836
16095,-278.9550511,-290.5520836
16096,-278.9550511,-290.5520836
16097,-278.9550511,-290.5520836
16098,-278.9550511,-290.5520836
16099,-278.9550511,-290.5520836
16100,-278.9550511,-290.5520836
16101,-278.9550511,-253.2261708
16102,-278.9550511,-240.7262113
16103,-278.9550511,-240.726219
16104,-278.9550511,-240.7262191
16105,-278.9550511,-240.7262191
16106,-278.9550511,-240.7262191
16107,-278.9550511,-240.7262191
16108,-278.9550511,-240.7262191
16109,-413.1380432,-240.7262191
16110,-401.1358215,-240.7262191
16111,-401.135805,-240.7262191
16112,-401.1358049,-240.7262191
16113,-401.1358049,-240.7262191
16114,-401.1358049,-240.7262191
16115,-401.1358049,-479.3486063
16116,-401.1358049,-471.3496311
16117,-389.8826247,-251.2267356
16118,-332.7436159,-240.7276305
16119,-311.6768874,-240.7276498
16120,-309.7108803,-240.72765
16121,-309.6780303,-240.72765
16122,-309.7108807,-240.72765
16123,-309.6780303,-240.72765
16124,-309.7108807,-240.72765
16125,-309.6780303,-240.72765
16126,-309.7108807,-240.72765
16127,-309.6780303,-240.72765
16128,-309.7108807,-240.72765
16129,-309.6780303,-240.72765
16130,-308.3435608,-240.72765
16131,-183.3232556,-240.72765
16132,-172.3266973,-240.72765
16133,-172.3267267,-240.72765
16134,-172.3267269,-240.72765
16135,-172.3267269,-240.72765
16136,-172.3267269,-240.72765
16137,-172.3267269,-240.72765
16138,-172.3267269,-240.72765
16139,-172.3267269,-240.72765
16140,-172.3267269,-240.72765
16141,-172.3267269,-240.72765
16142,-172.3267269,-240.72765
16143,-172.3267269,-240.72765
16144,-172.3267269,-240.72765
16145,-172.3267269,-243.2261748
16146,-172.3267269,-240.7262156
16147,-172.3267269,-240.726219
16148,-172.3267269,-240.7262191
16149,-176.3611113,-240.7262191
16150,-172.3268401,-240.7262191
16151,-176.3611136,-240.7262191
16152,-172.3268401,-240.7262191
16153,-176.3611136,-240.7262191
16154,-176.361202,-240.7262191
16155,-176.3612199,-240.7262191
16156,-176.3612202,-240.7262191
16157,-176.3612202,-240.7262191
16158,-176.3612202,-240.7262191
16159,-176.3612202,-240.7262191
16160,-176.3612202,-240.7262191
16161,-176.3612202,-240.7262191
16162,-176.3612202,-240.7262191
16163,-176.3612202,-240.7262191
16164,-176.3612202,-240.7262191
16165,-168.2355111,-240.7262191
16166,-180.3607858,-240.7262191
16167,-168.235511,-240.7262191
16168,-180.3607858,-240.7262191
16169,-168.235511,-240.7262191
16170,-180.3607858,-240.7262191
16171,-168.235511,-240.7262191
16172,-180.3607858,-240.7262191
16173,-176.3612107,-240.7262191
16174,-176.36122,-240.7262191
16175,-176.3612202,-240.7262191
16176,-176.3612202,-240.7262191
16177,-201.8806439,-240.7262191
16178,-180.8805368,-240.7262191
16179,-180.8805357,-240.7262191
16180,-180.8805357,-240.7262191
16181,-180.8805357,-240.7262191
16182,-180.8805357,-240.7262191
16183,-180.8805357,-240.7262191
16184,-180.8805357,-240.7262191
16185,-180.8805357,-240.7262191
16186,-180.8805357,-240.7262191
16187,-180.8805357,-245.7292804
16188,-180.8805357,-240.7292022
16189,-180.8805357,-240.7291956
16190,-180.8805357,-240.7291955
16191,-180.8805357,-240.7291955
16192,-180.8805357,-240.7291955
16193,-180.8805357,-240.7291955
16194,-180.8805357,-240.7291955
16195,-180.8805357,-240.7291955
16196,-180.8805357,-240.7291955
16197,-180.8805357,-240.7291955
16198,-180.8805357,-240.7291955
16199,-180.8805357,-240.7291955
16200,-180.8805357,-240.7291955
16201,-180.8805357,-240.7291955
16202,-180.8805357,-240.7291955
16203,-180.8805357,-240.7291955
16204,-180.8805357,-240.7291955
16205,-180.8805357,-240.7291955
16206,-180.8805357,-240.7291955
16207,-180.8805357,-240.7291955
16208,-180.8805357,-240.7291955
16209,-184.2349303,-240.7291955
16210,-169.1525181,-240.7291955
16211,-155.951211,-240.7291955
16212,-166.7168494,-240.7291955
16213,-156.7181669,-240.7291955
16214,-156.7181786,-240.7291955
16215,-156.7181787,-240.7291955
16216,-156.7181787,-240.7291955
16217,-156.7181787,-240.7291955
16218,-156.7181787,-240.7291955
16219,-156.7181787,-240.7291955
16220,-156.7181787,-240.7291955
16221,-156.7181787,-240.7291955
16222,-156.7181787,-240.7291955
16223,-156.7181787,-240.7291955
16224,-156.7181787,-240.7291955
16225,-156.7181787,-240.7291955
16226,-156.7181787,-240.7291955
16227,-156.7181787,-240.7291955
16228,-156.7181787,-240.7291955
16229,-185.9689577,-240.7291955
16230,-156.9691859,-240.7291955
16231,-175.2468119,-240.7291955
16232,-165.2463718,-240.7291955
16233,-165.2463686,-240.7291955
16234,-165.2463686,-240.7291955
16235,-165.2463686,-240.7291955
16236,-165.2463686,-240.7291955
16237,-165.2463686,-240.7291955
16238,-165.2463686,-240.7291955
16239,-165.2463686,-240.7291955
16240,-165.2463686,-240.7291955
16241,-174.4562631,-240.7291955
16242,-165.4549285,-240.7291955
16243,-165.4549168,-240.7291955
16244,-165.4549167,-240.7291955
16245,-165.4549167,-240.7291955
16246,-165.4549167,-240.7291955
16247,-165.4549167,-240.7291955
16248,-165.4549167,-586.1894101
16249,-165.4549167,-581.6891901
16250,-165.4549167,-581.6891887
16251,-165.4549167,-581.6891887
16252,-165.4549167,-581.6891887
16253,-165.4549167,-581.6891887
16254,-165.4549167,-581.6891887
16255,-165.4549167,-581.6891887
16256,-165.4549167,-581.6891887
16257,-171.1051688,-581.6891887
16258,-133.341292,-581.6891887
16259,-126.34078,-581.6891887
16260,-128.2783004,-581.6891887
16261,-130.1830083,-581.6891887
16262,-126.1835845,-581.6891887
16263,-126.1835891,-581.6891887
16264,-126.1835892,-581.6891887
16265,-126.1835892,-581.6891887
16266,-126.1835892,-581.6891887
16267,-126.1835892,-581.6891887
16268,-126.1835892,-582.6898655
16269,-126.1835892,-581.688561
16270,-126.1835892,-581.6885545
16271,-126.1835892,-581.6885544
16272,-126.1835892,-581.6885544
16273,-126.1835892,-581.6885544
16274,-126.1835892,-581.6885544
16275,-126.1835892,-581.6885544
16276,-126.1835892,-581.6885544
16277,-126.1835892,-581.6885544
16278,-126.1835892,-581.6885544
16279,-126.1835892,-581.6885544
16280,-126.1835892,-581.6885544
16281,-126.1835892,-581.6885544
16282,-126.1835892,-581.6885544
16283,-139.9557076,-581.6885544
16284,-136.1850825,-581.6885544
16285,-126.1836012,-581.6885544
16286,-126.1835893,-581.6885544
16287,-126.1835892,-581.6885544
16288,-126.1835892,-465.9517003
16289,-126.1835892,-585.6889845
16290,-126.1835892,-581.6885578
16291,-126.1835892,-581.6885545
16292,-126.1835892,-581.6885544
16293,-126.1835892,-581.6885544
16294,-126.1835892,-581.6885544
16295,-126.1835892,-581.6885544
16296,-126.1835892,-581.6885544
16297,-126.1835892,-581.6885544
16298,-126.1835892,-581.6885544
16299,-126.1835892,-581.6885544
16300,-126.1835892,-581.6885544
16301,-126.1835892,-581.6885544
16302,-126.1835892,-581.6885544
16303,-126.1835892,-581.6885544
16304,-126.1835892,-581.6885544
16305,-126.1835892,-581.6885544
16306,-126.1835892,-581.6885544
16307,-126.1835892,-581.6885544
16308,-126.1835892,-581.6885544
16309,-126.1835892,-581.6885544
16310,-126.1835892,-581.6885544
16311,-126.1835892,-581.6885544
16312,-282.6676358,-581.6885544
16313,-997.4307198,-581.6885544
16314,-280.7934318,-581.6885544
16315,-271.7963089,-581.6885544
16316,-271.7963287,-581.6885544
16317,-271.7963288,-581.6885544
16318,-271.7963288,-581.6885544
16319,-271.7963288,-581.6885544
