Timestep,P0,P1,P2,P3
27905,-537.5425576,-459.2108554,-417.1859112,-59.317124
27906,-537.5425576,-459.2108554,-417.1859112,-59.317124
27907,-537.5425576,-459.2108554,-417.1859112,-59.317124
27908,-537.5425576,-459.2108554,-417.1859112,-59.317124
27909,-495.0419582,-459.2108554,-417.1859112,-59.317124
27910,-545.0421782,-459.2108554,-417.1859112,-59.317124
27911,-495.0419581,-459.2108554,-417.1859112,-59.317124
27912,-545.0421782,-459.2108554,-417.1859112,-59.317124
27913,-495.0419581,-459.2108554,-417.1859112,-59.317124
27914,-545.0421782,-459.2108554,-417.1859112,-59.317124
27915,-495.0419581,-459.2108554,-417.1859112,-59.317124
27916,-545.0421782,-459.2108554,-417.1859112,-59.317124
27917,-495.0419581,-459.2108554,-417.1859112,-59.317124
27918,-545.0421782,-459.2108554,-417.1859112,-60.8622284
27919,-495.0419581,-459.2108554,-417.1859112,-62.41800559
27920,-545.0421782,-459.2108554,-417.1859112,-59.4178212
27921,-495.0419581,-459.2108554,-417.1859112,-59.41782014
27922,-545.0421782,-856.1324209,-2456.954825,-59.41782013
27923,-495.0419581,-637.6702998,-2817.122994,-59.41782013
27924,-545.0421782,-129.9704021,-66.43223944,-59.41782013
27925,-495.0419581,-118.4690048,-58.93352203,-59.41782013
27926,-545.0421782,-118.4689985,-58.93352511,-60.48222691
27927,-495.0419581,-118.4689985,-58.9335251,-72.31087764
27928,-545.0421782,-118.4689985,-58.9335251,-61.41767072
27929,-495.0419581,-118.4689985,-58.9335251,-59.41779787
27930,-493.9823304,-118.4689985,-58.9335251,-59.4178199
27931,-545.4846797,-123.5603606,-378.0343847,-59.41782013
27932,-537.9851113,-118.5600653,-372.6233669,-453.407636
27933,-537.9851135,-118.5600638,-370.6243756,-446.9074745
27934,-537.9851135,-118.5600638,-370.6244086,-446.907477
27935,-537.9851135,-118.5600638,-370.624409,-446.907477
27936,-550.6051179,-118.5600638,-370.624409,-446.907477
27937,-495.1026521,-118.5600638,-370.624409,-446.907477
27938,-545.1051064,-118.5600638,-370.624409,-446.907477
27939,-495.1026519,-118.5600638,-370.624409,-446.907477
27940,-545.1051064,-118.5600638,-370.624409,-446.907477
27941,-495.1026519,-118.5600638,-370.624409,-65.91844945
27942,-487.6021208,-118.5600638,-370.624409,-59.41782361
27943,-487.602118,-118.5600638,-370.624409,-59.41782014
27944,-487.602118,-118.5600638,-370.624409,-59.41782013
27945,-487.602118,-118.5600638,-370.624409,-59.41782013
27946,-487.602118,-118.5600638,-370.624409,-59.41782013
27947,-487.602118,-118.5600638,-370.624409,-59.41782013
27948,-487.602118,-118.5600638,-370.624409,-59.41782013
27949,-487.602118,-130.3182544,-370.624409,-59.41782013
27950,-487.602118,-128.3186432,-370.624409,-59.41782013
27951,-487.602118,-128.3186449,-370.624409,-59.41782013
27952,-487.602118,-128.3186449,-370.624409,-59.41782013
27953,-487.602118,-131.7545633,-64.31839974,-59.41782013
27954,-487.602118,-176.9862664,-59.31849876,-59.41782013
27955,-487.602118,-168.4860232,-59.31850054,-59.41782013
27956,-487.602118,-168.486022,-59.31850056,-59.41782013
27957,-541.6822665,-168.486022,-59.31850056,-59.41782013
27958,-537.6818508,-168.486022,-59.31850056,-59.41782013
27959,-537.6818485,-168.486022,-59.31850056,-59.41782013
27960,-537.6818485,-168.486022,-59.31850056,-59.41782013
27961,-537.6818485,-136.7545208,-59.31850056,-59.41782013
27962,-537.6818485,-128.2547529,-59.31850056,-59.41782013
27963,-537.6818485,-128.2547541,-59.31850056,-59.41782013
27964,-537.6818485,-128.2547541,-59.31850056,-59.41782013
27965,-537.6818485,-128.2547541,-59.31850056,-59.41782013
27966,-537.6818485,-128.2547541,-59.31850056,-59.41782013
27967,-537.6818485,-128.2547541,-59.31850056,-59.41782013
27968,-537.6818485,-128.2547541,-59.31850056,-59.41782013
27969,-551.4744183,-128.2547541,-59.31850056,-59.41782013
27970,-543.7380862,-128.2547541,-59.31850056,-59.41782013
27971,-542.783737,-128.2547541,-109.5138164,-59.41782013
27972,-591.0262544,-128.2547541,-99.01396231,-59.41782013
27973,-580.0263275,-128.2547541,-99.01396314,-59.41782013
27974,-580.0263278,-128.2547541,-99.01396314,-61.41894578
27975,-580.0263278,-128.2547541,-99.01396314,-100.8987472
27976,-580.0263278,-128.2547541,-99.01396314,-110.5151051
27977,-580.0263278,-128.2547541,-99.01396314,-100.9607179
27978,-580.0263278,-128.2547541,-99.01396314,-97.96088534
27979,-580.0263278,-128.2547541,-99.01396314,-97.9608862
27980,-580.0263278,-128.2547541,-99.01396314,-97.9608862
27981,-580.0263278,-128.2547541,-99.01396314,-97.9608862
27982,-437.7461751,-128.2547541,-99.01396314,-97.9608862
27983,-406.5002306,-128.2547541,-99.01396314,-97.9608862
27984,-397.9999406,-128.2547541,-99.01396314,-97.9608862
27985,-397.9999408,-118.3134476,-99.01396314,-97.9608862
27986,-397.9999408,-118.3121079,-99.01396314,-97.9608862
27987,-397.9999408,-118.3121009,-99.01396314,-97.9608862
27988,-397.9999408,-118.3121009,-99.01396314,-97.9608862
27989,-397.9999408,-118.3121009,-99.01396314,-97.9608862
27990,-397.9999408,-118.3121009,-99.01396314,-97.9608862
27991,-397.9999408,-118.3121009,-99.01396314,-97.9608862
27992,-784.2395422,-118.3121009,-99.01396314,-97.9608862
27993,-750.004917,-118.3121009,-99.01396314,-97.9608862
27994,-457.476681,-118.3121009,-99.01396314,-97.9608862
27995,-449.9747091,-118.3121009,-99.01396314,-97.9608862
27996,-449.9746985,-118.3121009,-99.01396314,-97.9608862
27997,-449.9746985,-118.3121009,-99.01396314,-97.9608862
27998,-449.9746985,-118.3121009,-99.01396314,-97.9608862
27999,-449.9746985,-421.5794443,-99.01396314,-97.9608862
28000,-449.9746985,-419.0802917,-99.01396314,-97.9608862
28001,-449.9746985,-419.0802946,-99.01396314,-97.9608862
28002,-27.51393295,-23.49493283,-24.50363607,-24.71444668
28003,-387.0119854,-22.49519956,-22.50390143,-22.71417219
28004,-382.0117185,-22.49519976,-22.50390162,-22.71417149
28005,-382.011718,-22.49519976,-22.50390162,-197.1689268
28006,-382.011718,-22.49519976,-22.50390162,-193.1691541
28007,-382.011718,-22.49519976,-22.50390162,-193.1691551
28008,-382.011718,-24.2166159,-22.50390162,-193.1691551
28009,-382.011718,-35.69942605,-22.50390162,-193.1691551
28010,-382.011718,-32.69987077,-22.50390162,-193.1691551
28011,-382.011718,-32.69987144,-26.4695554,-193.1691551
28012,-382.011718,-32.69987144,-26.50405994,-193.1691551
28013,-382.011718,-32.69987144,-22.50390189,-193.1691551
28014,-382.011718,-32.69987144,-22.50390162,-196.1685107
28015,-382.011718,-32.69987144,-22.50390162,-193.1685216
28016,-382.011718,-32.69987144,-22.50390162,-193.1685216
28017,-382.011718,-32.69987144,-22.50390162,-193.1685216
28018,-382.011718,-32.69987144,-22.50390162,-193.1685216
28019,-382.011718,-32.69987144,-22.50390162,-193.1685216
28020,-382.011718,-32.69987144,-22.50390162,-193.1685216
28021,-382.011718,-32.69987144,-22.50390162,-193.1685216
28022,-382.011718,-32.69987144,-22.50390162,-193.1685216
28023,-382.011718,-32.69987144,-22.50390162,-193.1685216
28024,-382.011718,-32.69987144,-22.50390162,-193.1685216
28025,-382.011718,-32.69987144,-22.50390162,-193.1685216
28026,-382.011718,-32.69987144,-22.50390162,-193.1685216
28027,-382.011718,-32.69987144,-22.50390162,-193.1685216
28028,-382.011718,-32.69987144,-22.50390162,-193.1685216
28029,-382.011718,-32.69987144,-22.50390162,-193.1685216
28030,-382.011718,-32.69987144,-22.50390162,-193.1685216
28031,-385.5109578,-32.69987144,-22.50390162,-193.1685216
28032,-430.9545013,-32.69987144,-22.50390162,-193.1685216
28033,-391.011026,-32.69987144,-22.50390162,-193.1685216
28034,-382.0109783,-36.16977191,-22.50390162,-193.1685216
28035,-382.0109782,-32.66990314,-22.50390162,-193.1685216
28036,-382.0109782,-32.66990336,-22.50390162,-193.1685216
28037,-382.0109782,-32.66990336,-22.50390162,-193.1685216
28038,-382.0109782,-32.66990336,-22.50390162,-193.1685216
28039,-382.0109782,-32.66990336,-22.50390162,-193.1685216
28040,-382.0109782,-32.66990336,-22.50390162,-193.1685216
28041,-382.0109782,-32.66990336,-391.7888181,-193.1685216
28042,-382.0109782,-32.66990336,-383.7890812,-193.1685216
28043,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28044,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28045,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28046,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28047,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28048,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28049,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28050,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28051,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28052,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28053,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28054,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28055,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28056,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28057,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28058,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28059,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28060,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28061,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28062,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28063,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28064,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28065,-388.4744568,-32.66990336,-383.7890817,-193.1685216
28066,-388.5110178,-32.66990336,-383.7890817,-193.1685216
28067,-382.0109783,-32.66990336,-383.7890817,-193.1685216
28068,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28069,-382.0109782,-32.66990336,-383.7890817,-193.1685216
28070,-382.0109782,-32.66990336,-383.7890817,-387.9899132
28071,-382.0109782,-32.66990336,-699.5950287,-32.53724944
28072,-382.0109782,-67.61395375,-342.754111,-22.53704954
28073,-382.0109782,-64.75765809,-25.66911743,-22.53704722
28074,-382.0109782,-63.92828931,-22.66918434,-22.53704722
28075,-382.0109782,-62.4278946,-22.66918476,-22.53704722
28076,-382.0109782,-62.42789395,-22.66918476,-22.53704722
28077,-382.0109782,-62.42789395,-22.66918476,-22.53704722
28078,-382.0109782,-62.42789395,-22.66918476,-22.53704722
28079,-382.0109782,-62.42789395,-22.66918476,-22.53704722
28080,-382.0109782,-62.42789395,-25.16864399,-22.53704722
28081,-382.0109782,-62.42789395,-22.66865279,-22.53704722
28082,-382.0109782,-62.42789395,-22.66865285,-22.53704722
28083,-382.0109782,-62.42789395,-22.66865285,-337.7399555
28084,-382.0109782,-62.42789395,-22.66865285,-331.7399545
28085,-382.0109782,-62.42789395,-22.66865285,-331.739955
28086,-382.0109782,-62.42789395,-22.66865285,-331.739955
28087,-382.0109782,-62.42789395,-386.6907046,-331.739955
28088,-382.0109782,-457.2618211,-382.1905645,-331.739955
28089,-382.0109782,-70.18306783,-382.1905643,-331.739955
28090,-382.0109782,-64.42737548,-382.1905643,-331.739955
28091,-744.6388619,-62.4278931,-382.1905643,-331.739955
28092,-138.3722026,-62.42789395,-382.1905643,-331.739955
28093,-132.3721031,-62.42789395,-382.1905643,-331.739955
28094,-132.372103,-62.42789395,-382.1905643,-331.739955
28095,-132.372103,-62.42789395,-382.1905643,-331.739955
28096,-386.7688603,-62.42789395,-382.1905643,-331.739955
28097,-381.7689585,-62.42789395,-382.1905643,-331.739955
28098,-381.7689586,-62.42789395,-382.1905643,-331.739955
28099,-381.7689586,-62.42789395,-382.1905643,-331.739955
28100,-381.7689586,-62.42789395,-382.1905643,-331.739955
28101,-137.372185,-62.42789395,-382.1905643,-331.739955
28102,-132.3721031,-62.42789395,-382.1905643,-331.739955
28103,-132.372103,-62.42789395,-382.1905643,-331.739955
28104,-134.9022512,-62.42789395,-382.1905643,-331.739955
28105,-134.8721143,-62.42789395,-2416.074976,-331.739955
28106,-132.372103,-62.42789395,-428.8302571,-331.739955
28107,-132.372103,-62.42789395,-422.3301647,-331.739955
28108,-132.372103,-62.42789395,-422.3301645,-331.739955
28109,-91.86215196,-63.74241107,-422.3301645,-331.739955
28110,-82.36213097,-75.844971,-422.3301645,-331.739955
28111,-82.36213083,-62.34493114,-422.3301645,-331.739955
28112,-82.36213083,-62.34493107,-422.3301645,-331.739955
28113,-82.36213083,-62.34493107,-422.3301645,-331.739955
28114,-82.36213083,-62.34493107,-422.3301645,-331.739955
28115,-82.36213083,-62.34493107,-422.3301645,-331.739955
28116,-82.36213083,-62.34493107,-422.3301645,-331.739955
28117,-82.36213083,-74.25833434,-422.3301645,-331.739955
28118,-82.36213083,-62.25836885,-422.3301645,-331.739955
28119,-82.36213083,-62.25836891,-424.844825,-331.739955
28120,-82.36213083,-62.25836891,-422.3443934,-331.739955
28121,-82.36213083,-62.25836891,-422.3443928,-331.739955
28122,-82.36213083,-62.25836891,-422.3443928,-331.739955
28123,-82.36213083,-62.25836891,-422.3443928,-331.739955
28124,-82.36213083,-62.25836891,-422.3443928,-331.739955
28125,-82.36213083,-62.25836891,-422.3443928,-331.739955
28126,-82.36213083,-62.25836891,-422.3443928,-331.739955
28127,-82.36213083,-62.25836891,-422.3443928,-331.739955
28128,-82.36213083,-62.25836891,-422.3443928,-331.739955
28129,-82.36213083,-62.25836891,-422.3443928,-379.6703362
28130,-82.36213083,-62.25836891,-422.3443928,-371.6706027
28131,-82.36213083,-62.25836891,-422.3443928,-371.6706032
28132,-82.36213083,-62.25836891,-422.3443928,-371.6706032
28133,-82.36213083,-62.25836891,-422.3443928,-371.6706032
28134,-82.36213083,-62.25836891,-422.3443928,-371.6706032
28135,-82.36213083,-62.25836891,-422.3443928,-371.6706032
28136,-82.36213083,-62.25836891,-422.3443928,-371.6706032
28137,-82.36213083,-62.25836891,-422.3443928,-371.6706032
28138,-82.36213083,-62.25836891,-422.3443928,-371.6706032
28139,-82.36213083,-62.25836891,-422.3443928,-371.6706032
28140,-82.36213083,-62.25836891,-422.3443928,-371.6706032
28141,-82.36213083,-62.25836891,-422.3443928,-371.6706032
28142,-82.36213083,-62.25836891,-422.3443928,-371.6706032
28143,-82.36213083,-62.25836891,-422.3443928,-371.6706032
28144,-82.36213083,-62.25836891,-422.3443928,-371.6706032
28145,-254.0729638,-62.25836891,-422.3443928,-371.6706032
28146,-252.5727192,-62.25836891,-422.3443928,-371.6706032
28147,-252.572719,-62.25836891,-422.3443928,-371.6706032
28148,-252.572719,-62.25836891,-474.3489735,-371.6706032
28149,-252.572719,-62.25836891,-472.3490353,-374.4112026
28150,-252.572719,-62.25836891,-472.3490357,-371.9112667
28151,-252.572719,-62.25836891,-472.3490357,-371.9112677
28152,-252.572719,-62.25836891,-472.3490357,-371.9112677
28153,-499.706661,-62.25836891,-472.3490357,-371.9112677
28154,-494.2066506,-62.25836891,-472.3490357,-371.9112677
28155,-494.2066506,-62.25836891,-472.3490357,-371.9112677
28156,-494.2066506,-62.25836891,-472.3490357,-371.9112677
28157,-494.2066506,-62.25836891,-472.3490357,-371.9112677
28158,-494.2066506,-62.25836891,-482.8335994,-371.9112677
28159,-494.2066506,-62.25836891,-472.3335556,-371.9112677
28160,-494.2066506,-62.25836891,-472.3335555,-371.9112677
28161,-494.2066506,-62.25836891,-472.3335555,-371.9112677
28162,-494.2066506,-62.25836891,-472.3335555,-371.9112677
28163,-494.2066506,-62.25836891,-472.3335555,-371.9112677
28164,-494.2066506,-62.25836891,-472.3335555,-371.9112677
28165,-494.2066506,-62.25836891,-472.3335555,-371.9112677
28166,-494.2066506,-62.25836891,-472.3335555,-371.9112677
28167,-494.2066506,-62.25836891,-472.3335555,-371.9112677
28168,-494.2066506,-62.25836891,-472.3335555,-371.9112677
28169,-92.46906811,-62.25836891,-472.3335555,-371.9112677
28170,-81.96912047,-62.25836891,-472.3335555,-337.9694885
28171,-81.96912052,-62.25836891,-472.3335555,-331.9694713
28172,-81.96912052,-62.25836891,-472.3335555,-331.9694713
28173,-81.96912052,-62.25836891,-100.0024529,-331.9694713
28174,-81.96912052,-62.25836891,-46.51382269,-331.9694713
28175,-81.96912052,-62.25836891,-43.0137294,-331.9694713
28176,-81.96912052,-62.25836891,-43.01372994,-331.9694713
28177,-81.96912052,-62.25836891,-43.01372994,-331.9694713
28178,-81.96912052,-62.25836891,-43.01372994,-331.9694713
28179,-81.96912052,-62.25836891,-43.01372994,-331.9694713
28180,-81.96912052,-62.25836891,-43.01372994,-331.9694713
28181,-81.96912052,-457.4780618,-43.01372994,-331.9694713
28182,-81.96912052,-63.80206985,-47.5127361,-331.9694713
28183,-81.96912052,-460.8395818,-43.01275164,-331.9694713
28184,-81.96912052,-64.43785516,-43.01275174,-331.9694713
28185,-81.96912052,-62.43810434,-43.01275174,-331.9694713
28186,-81.96912052,-62.43810474,-43.01275174,-331.9694713
28187,-81.96912052,-62.43810474,-43.01275174,-331.9694713
28188,-86.46806728,-62.43810474,-43.01275174,-331.9694713
28189,-83.96842758,-62.43810474,-43.01275174,-331.9694713
28190,-81.96853169,-62.43810474,-43.01275174,-331.9694713
28191,-81.96853111,-62.43810474,-43.01275174,-331.9694713
28192,-81.9685311,-62.43810474,-96.52411399,-331.9694713
28193,-81.9685311,-62.43810474,-479.3557261,-331.9694713
28194,-81.9685311,-62.43810474,-100.02377,-331.9694713
28195,-81.9685311,-62.43810474,-93.02405077,-331.9694713
28196,-81.9685311,-62.43810474,-93.02405279,-331.9694713
28197,-81.9685311,-62.43810474,-93.0240528,-331.9694713
28198,-81.9685311,-62.43810474,-93.0240528,-729.3184255
28199,-81.9685311,-62.43810474,-93.0240528,-419.4941423
28200,-81.9685311,-62.43810474,-93.0240528,-413.9942796
28201,-81.9685311,-73.00886965,-93.0240528,-413.9942802
28202,-81.9685311,-62.508829,-93.0240528,-413.9942802
28203,-81.9685311,-62.50882894,-93.0240528,-413.9942802
28204,-81.9685311,-62.50882894,-440.6647128,-413.9942802
28205,-81.9685311,-62.50882894,-111.7807536,-413.9942802
28206,-81.9685311,-62.50882894,-102.7805254,-413.9942802
28207,-81.9685311,-62.50882894,-102.7805237,-413.9942802
28208,-81.9685311,-62.50882894,-102.7805237,-413.9942802
28209,-81.9685311,-62.50882894,-102.7805237,-413.9942802
28210,-81.9685311,-62.50882894,-102.7805237,-413.9942802
28211,-81.9685311,-62.50882894,-102.7805237,-413.9942802
28212,-81.9685311,-62.50882894,-102.7805237,-413.9942802
28213,-81.9685311,-62.50882894,-102.7805237,-413.9942802
28214,-81.9685311,-62.50882894,-102.7805237,-413.9942802
28215,-81.9685311,-62.50882894,-102.7805237,-413.9942802
28216,-81.9685311,-62.50882894,-102.7805237,-413.9942802
28217,-81.9685311,-62.50882894,-102.7805237,-413.9942802
28218,-81.9685311,-62.50882894,-102.7805237,-413.9942802
28219,-81.9685311,-62.50882894,-102.7805237,-413.9942802
28220,-81.9685311,-62.50882894,-102.7805237,-413.9942802
28221,-81.9685311,-62.50882894,-102.7805237,-413.9942802
28222,-81.9685311,-62.50882894,-102.7805237,-413.9942802
28223,-81.9685311,-63.38293154,-102.7805237,-413.9942802
28224,-81.9685311,-63.50907469,-102.7805237,-413.9942802
28225,-81.9685311,-62.50882932,-102.7805237,-413.9942802
28226,-81.9685311,-62.50882894,-102.7805237,-413.9942802
28227,-81.9685311,-62.50882894,-102.7805237,-413.9942802
28228,-81.9685311,-62.50882894,-102.7805237,-31.35452795
28229,-81.9685311,-72.9380701,-102.7805237,-25.6846989
28230,-81.9685311,-62.43810469,-102.7805237,-22.68387068
28231,-81.9685311,-62.43810474,-102.7805237,-22.6838693
28232,-81.9685311,-62.43810474,-102.7805237,-22.6838693
28233,-64.50492647,-62.43810474,-102.7805237,-22.6838693
