Timestep,l_0.0001,l_0.001,l_0.01,l_0.05
20561,-446.7213269,-395.2638215,-305.5909403,-132.9841547
20562,-446.7213269,-395.2638216,-305.5909403,-110.9854817
20563,-446.7213269,-395.2638216,-305.5909403,-110.9855135
20564,-446.7213269,-395.2638216,-305.5909403,-281.0114584
20565,-446.7213269,-395.2638216,-305.5909403,-128.9889407
20566,-446.7213269,-395.2638216,-305.5909403,-110.9855397
20567,-446.7213269,-395.2638216,-305.5909403,-110.9855139
20568,-446.7213269,-395.2638216,-305.5909403,-110.9855138
20569,-451.1416362,-395.2638216,-305.5909403,-94.01258235
20570,-440.7071746,-270.0074404,-305.5909403,-91.01159693
20571,-439.9397509,-249.0094082,-392.4672242,-91.01160572
20572,-434.9399295,-249.0094215,-380.4667585,-91.01160592
20573,-434.9399344,-272.9790955,-380.4667439,-91.01160592
20574,-434.9399344,-268.9792336,-380.4667437,-91.01160592
20575,-434.9399344,-268.9792346,-380.4667437,-91.01160592
20576,-434.9399344,-268.9792346,-380.4667437,-91.01160592
20577,-434.9399344,-275.0820179,-380.4667437,-91.01160592
20578,-434.9399344,-269.0812136,-380.4667437,-91.01160592
20579,-434.9399344,-269.0812084,-380.4667437,-119.3163764
20580,-434.9399344,-269.0812084,-380.4667437,-142.9292137
20581,-434.9399344,-269.0812084,-380.4667437,-122.9299015
20582,-434.9399344,-269.0812084,-380.4667437,-122.9299072
20583,-434.9399344,-269.0812084,-380.4667437,-122.9299073
20584,-434.9399344,-274.9550755,-380.4667437,-122.9299073
20585,-434.9399344,-275.0802477,-380.4667437,-122.9299073
20586,-434.9399344,-269.081201,-380.4667437,-122.9299073
20587,-434.9399344,-269.0812083,-380.4667437,-122.9299073
20588,-434.9399344,-269.0812084,-380.4667437,-122.9299073
20589,-434.9399344,-269.0812084,-380.4667437,-122.9299073
20590,-434.9399344,-269.0812084,-380.4667437,-122.9299073
20591,-434.9399344,-269.0812084,-380.4667437,-122.9299073
20592,-434.9399344,-269.0812084,-380.4667437,-122.9299073
20593,-450.9402541,-269.0812084,-380.4667437,-265.7954453
20594,-446.9399153,-269.0812084,-380.4667437,-259.7953166
20595,-446.9399133,-269.0812084,-380.4667437,-259.7953144
20596,-446.9399133,-269.0812084,-380.4667437,-259.7953144
20597,-446.9399133,-269.0812084,-380.4667437,-259.7953144
20598,-446.9399133,-269.0812084,-380.4667437,-259.7953144
20599,-446.9399133,-269.0812084,-380.4667437,-259.7953144
20600,-446.9399133,-269.0812084,-380.4667437,-259.7953144
20601,-446.9399133,-269.0812084,-309.865627,-259.7953144
20602,-446.9399133,-269.0812084,-293.8643752,-259.7953144
20603,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20604,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20605,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20606,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20607,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20608,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20609,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20610,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20611,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20612,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20613,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20614,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20615,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20616,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20617,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20618,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20619,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20620,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20621,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20622,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20623,-446.9399133,-269.0812084,-293.8643644,-259.7953144
20624,-446.9399133,-275.9206885,-293.8643644,-259.7953144
20625,-446.9399133,-268.9214175,-293.8643644,-254.0273928
20626,-446.9399133,-268.9214179,-293.8643644,-244.0257881
20627,-446.9399133,-268.9214179,-262.1997543,-244.0257861
20628,-446.9399133,-268.9214179,-288.029229,-244.0257861
20629,-448.9424039,-427.4705527,-270.0294728,-251.7681049
20630,-434.9437358,-414.4705162,-270.02947,-281.8332107
20631,-434.9437439,-414.4705156,-270.0294699,-263.8324164
20632,-434.9437439,-414.4705156,-270.0294699,-263.8324107
20633,-434.9437439,-444.7006795,-270.0294699,-263.8324107
20634,-434.9437439,-430.7005909,-270.0294699,-263.8324107
20635,-440.0700871,-430.700592,-270.0091945,-263.8324107
20636,-435.0699259,-430.700592,-270.0293626,-263.8324107
20637,-435.0699263,-430.700592,-270.0294706,-263.8324107
20638,-435.0699263,-430.700592,-270.0294699,-263.8324107
20639,-435.0699263,-430.700592,-270.0294699,-263.8324107
20640,-451.8475629,-430.700592,-270.0294699,-263.8324107
20641,-442.847476,-430.700592,-270.0294699,-263.8324107
20642,-442.8474845,-430.700592,-270.0294699,-263.8324107
20643,-442.8474847,-430.700592,-270.0294699,-263.8324107
20644,-442.8474847,-430.700592,-270.0294699,-1203.867752
20645,-442.8474847,-430.700592,-270.0294699,-283.8334106
20646,-442.8474847,-430.700592,-270.0294699,-252.7650197
20647,-442.8474847,-430.700592,-270.0294699,-272.8326949
20648,-442.8474847,-430.700592,-270.0294699,-263.8324127
20649,-442.8474847,-430.700592,-270.0294699,-263.8324107
20650,-442.8474847,-430.700592,-270.0294699,-263.8324107
20651,-442.8474847,-430.700592,-270.0294699,-263.8324107
20652,-442.8474847,-430.700592,-270.0294699,-263.8324107
20653,-442.8474847,-433.6347355,-270.0294699,-261.7681274
20654,-442.8474847,-430.6350522,-270.0294699,-281.8332106
20655,-442.8474847,-430.635052,-270.0294699,-261.7681279
20656,-442.8474847,-430.635052,-270.0294699,-281.8332106
20657,-442.8474847,-430.635052,-270.0294699,-261.7681279
20658,-442.8474847,-430.635052,-270.0294699,-243.768971
20659,-442.8474847,-430.635052,-270.0294699,-243.7689771
20660,-442.8474847,-430.635052,-270.0294699,-243.7689771
20661,-481.3325332,-430.635052,-270.0294699,-243.7689771
20662,-458.3324367,-430.635052,-270.0294699,-219.5456224
20663,-458.3324342,-430.635052,-270.0294699,-361.2160719
20664,-458.3324342,-430.635052,-270.0294699,-474.5965653
20665,-458.3324342,-430.635052,-270.0294699,-460.5979918
20666,-458.3324342,-430.635052,-270.0294699,-460.5979942
20667,-458.3324342,-430.635052,-270.0294699,-460.5979942
20668,-458.3324342,-430.635052,-270.0294699,-460.5979942
20669,-458.3324342,-430.635052,-270.0294699,-592.3473143
20670,-458.3324342,-430.635052,-270.0294699,-587.3477006
20671,-458.3324342,-430.635052,-270.0294699,-587.347701
20672,-458.3324342,-430.635052,-270.0294699,-587.347701
20673,-458.3324342,-474.3145211,-273.4040056,-587.347701
20674,-458.3324342,-415.6456049,-258.4044344,-622.8730199
20675,-458.3324342,-411.6452629,-258.4044384,-602.8736483
20676,-458.3324342,-411.6452612,-258.4044384,-602.8736488
20677,-458.3324342,-411.6452612,-258.4044384,-602.8736488
20678,-458.3324342,-411.6452612,-258.4044384,-602.8736488
20679,-600.7213297,-411.6452612,-258.4044384,-602.8736488
20680,-579.7208748,-411.6452612,-258.4044384,-602.8736488
20681,-582.7199823,-411.6452612,-235.9317953,-602.8736488
20682,-579.7196624,-411.6452612,-214.0063459,-602.8736488
20683,-579.7196605,-411.6452612,-210.0047418,-602.8736488
20684,-579.7196605,-411.6452612,-210.0047319,-602.8736488
20685,-579.7196605,-550.8870484,-210.0047319,-475.2874175
20686,-579.7196605,-536.8871307,-210.0047319,-616.8743481
20687,-586.2099361,-536.8871292,-353.3562421,-475.2874175
20688,-570.4961918,-536.8871292,-468.5898771,-616.8743481
20689,-566.5373946,-536.8871292,-396.3435361,-475.2874175
20690,-569.4330924,-536.8871292,-433.0678722,-461.2883514
20691,-569.5373614,-536.8871292,-419.0697793,-461.2883578
20692,-564.5374073,-536.8871292,-419.0697884,-461.2883578
20693,-564.5374071,-536.8871292,-419.0697884,-461.2883578
20694,-564.5374071,-536.8871292,-419.0697884,-763.5732679
20695,-564.5374071,-536.8871292,-419.0697884,-406.2034961
20696,-564.5374071,-536.8871292,-419.0697884,-394.2037504
20697,-564.5374071,-536.8871292,-419.0697884,-394.2037487
20698,-564.5374071,-536.8871292,-419.0697884,-394.2037486
20699,-564.5374071,-536.8871292,-419.0697884,-433.3423649
20700,-564.5374071,-536.8871292,-419.0697884,-420.3439991
20701,-568.6230099,-536.8871292,-419.0697884,-420.3440116
20702,-564.6230464,-536.8871292,-419.0697884,-420.3440117
20703,-564.6230462,-986.9254801,-419.0697884,-420.3440117
20704,-564.6230462,-980.9240087,-419.0697884,-420.3440117
20705,-564.6230462,-980.9240078,-419.0697884,-420.3440117
20706,-564.6230462,-980.9240078,-419.0697884,-420.3440117
20707,-564.6230462,-980.9240078,-419.0697884,-420.3440117
20708,-564.6230462,-980.9240078,-419.0697884,-420.3440117
20709,-564.6230462,-980.9240078,-419.0697884,-420.3440117
20710,-564.6230462,-980.9240078,-419.0697884,-420.3440117
20711,-564.6230462,-980.9240078,-419.0697884,-420.3440117
20712,-564.6230462,-980.9240078,-419.0697884,-420.0600938
20713,-564.6230462,-980.9240078,-419.0697884,-420.0617743
20714,-564.6230462,-980.9240078,-419.0697884,-420.0617832
20715,-564.6230462,-980.9240078,-419.0697884,-420.0617832
20716,-564.6230462,-980.9240078,-419.0697884,-420.0617832
20717,-564.6230462,-980.9240078,-419.0697884,-446.7688107
20718,-564.6230462,-980.9240078,-445.2920386,-435.7687271
20719,-564.6230462,-980.9240078,-435.2918548,-435.7687308
20720,-564.6230462,-980.9240078,-435.2918539,-435.7687308
20721,-564.6230462,-980.9240078,-435.2918539,-307.7812275
20722,-564.6230462,-980.9240078,-435.2918539,-290.2443381
20723,-564.6230462,-980.9240078,-435.2918539,-271.2442068
20724,-564.6230462,-980.9240078,-435.2918539,-271.2442058
20725,-564.6230462,-980.9240078,-435.2918539,-136.1247895
20726,-564.6230462,-980.9240078,-435.2918539,-128.1252461
20727,-564.6230462,-980.9240078,-435.2918539,-128.125258
20728,-564.6230462,-980.9240078,-435.2918539,-128.1252582
20729,-564.6230462,-980.9240078,-337.2024256,-128.1252582
20730,-564.6230462,-980.9240078,-259.1702812,-128.1252582
20731,-564.6230462,-980.9240078,-249.1664189,-128.1252582
20732,-564.6230462,-980.9240078,-249.1663836,-128.1252582
20733,-596.4817764,-980.9240078,-249.1663833,-128.1252582
20734,-584.4821548,-980.9240078,-249.1663833,-128.1252582
20735,-584.4821571,-980.9240078,-249.1663833,-901.5668277
20736,-584.4821571,-980.9240078,-249.1663833,-137.7537915
20737,-584.4821571,-980.9240078,-249.1663833,-127.7572467
20738,-584.4821571,-980.9240078,-249.1663833,-127.7572603
20739,-584.4821571,-980.9240078,-249.1663833,-127.7572603
20740,-584.4821571,-980.9240078,-249.1663833,-127.7572603
20741,-584.4821571,-980.9240078,-249.1663833,-127.7572603
20742,-584.4821571,-980.9240078,-249.1663833,-127.7572603
20743,-584.4821571,-980.9240078,-249.1663833,-127.7572603
20744,-584.4821571,-980.9240078,-249.1663833,-127.7572603
20745,-584.4821571,-980.9240078,-249.1663833,-127.7572603
20746,-584.4821571,-980.9240078,-249.1663833,-127.7572603
20747,-584.4821571,-980.9240078,-249.1663833,-127.7572603
20748,-586.6210825,-980.9240078,-249.1663833,-127.7572603
20749,-606.4809443,-980.9240078,-249.1663833,-127.7572603
20750,-584.4821498,-980.9240078,-249.1663833,-127.7572603
20751,-584.482157,-980.9240078,-249.1663833,-127.7572603
20752,-584.4821571,-980.9240078,-249.1663833,-127.7572603
20753,-591.3017601,-982.463853,-249.1663833,-127.7572603
20754,-584.3017735,-964.4639543,-249.1663833,-127.7572603
20755,-584.3017731,-964.4639544,-249.1663833,-127.7860622
20756,-584.3017731,-964.4639544,-410.7097165,-127.7863074
20757,-584.3017731,-964.4639544,-265.167823,-127.7863094
20758,-584.3017731,-964.4639544,-249.1458929,-124.8073903
20759,-584.3017731,-964.4639544,-249.1456017,-107.8074691
20760,-584.3017731,-964.4639544,-249.1455793,-107.8074867
20761,-584.3017731,-1000.622541,-249.145579,-109.1961764
20762,-584.3017731,-984.6226632,-249.145579,-92.19579095
20763,-584.3017731,-984.6226634,-249.145579,-92.19578739
20764,-584.3017731,-984.6226634,-249.145579,-92.19578736
20765,-584.3017731,-984.6226634,-249.145579,-112.2051345
20766,-584.3017731,-984.6226634,-249.145579,-112.2048826
20767,-584.3236796,-984.6226634,-249.145579,-112.2048858
20768,-584.3239167,-984.6226634,-249.145579,-112.2048858
20769,-584.323918,-984.6226634,-249.145579,-115.252446
20770,-584.323918,-984.6226634,-249.145579,-112.2498172
20771,-584.323918,-984.6226634,-249.145579,-112.2497959
20772,-584.323918,-984.6226634,-249.145579,-246.2914199
20773,-584.349086,-984.6226634,-249.145579,-237.2917277
20774,-584.349084,-984.6226634,-249.145579,-237.2916713
20775,-584.3490841,-984.6226634,-249.145579,-237.2916702
20776,-584.3490841,-984.6226634,-249.145579,-237.2916702
20777,-584.3490841,-984.6226634,-256.3206253,-237.2916702
20778,-584.3490841,-984.6226634,-279.9742176,-237.2916702
20779,-584.3490841,-984.6226634,-264.97437,-237.2916702
20780,-584.3490841,-984.6226634,-264.9743715,-241.5766009
20781,-584.3490841,-984.6226634,-264.9743715,-237.574643
20782,-584.3490841,-984.6226634,-264.9743715,-237.574623
20783,-584.3490841,-984.6226634,-264.9743715,-237.5746228
20784,-584.3490841,-984.6226634,-264.9743715,-237.5746228
20785,-584.3490841,-984.6226634,-267.8833057,-237.5746228
20786,-584.3490841,-984.6226634,-264.8828695,-237.5746228
20787,-584.3490841,-984.6226634,-264.8828656,-237.5746228
20788,-584.3490841,-984.6226634,-264.8828655,-237.5746228
20789,-583.1749351,-986.1233307,-264.8828655,-237.5746228
20790,-578.1748258,-984.1230333,-264.8828655,-237.5746228
20791,-578.174825,-984.123033,-264.8828655,-237.5746228
20792,-578.174825,-984.123033,-264.8828655,-237.5746228
20793,-578.174825,-984.123033,-264.8828655,-237.5746228
20794,-578.174825,-984.123033,-264.8828655,-237.5746228
20795,-578.174825,-984.123033,-264.8828655,-237.5746228
20796,-578.174825,-984.123033,-264.8828655,-237.5746228
20797,-578.174825,-984.123033,-264.8828655,-237.5746228
20798,-578.174825,-984.123033,-264.8828655,-237.5746228
20799,-618.5529235,-984.123033,-264.8828655,-237.5746228
20800,-589.5528306,-984.123033,-264.8828655,-237.5746228
20801,-469.2975189,-984.123033,-264.8828655,-237.5746228
20802,-451.2961542,-984.123033,-264.8828655,-237.5746228
20803,-451.2961444,-984.123033,-264.8828655,-237.5746228
20804,-451.2961443,-984.123033,-264.8828655,-237.5746228
20805,-451.2961443,-984.123033,-264.8828655,-237.5746228
20806,-451.2961443,-984.123033,-264.8828655,-237.5746228
20807,-451.2961443,-984.123033,-264.8828655,-237.5746228
20808,-451.2961443,-984.123033,-264.8828655,-237.5746228
20809,-451.2961443,-976.9629464,-264.8828655,-237.5746228
20810,-451.2961443,-963.9628791,-264.8828655,-237.5746228
20811,-451.2961443,-963.962879,-264.8828655,-237.5746228
20812,-451.2961443,-963.962879,-264.8828655,-237.5746228
20813,-451.2961443,-963.962879,-264.8828655,-237.5746228
20814,-451.2961443,-963.962879,-264.8828655,-237.5746228
20815,-451.2961443,-963.962879,-264.8828655,-237.5746228
20816,-451.2961443,-963.962879,-264.8828655,-237.5746228
20817,-451.2961443,-963.962879,-283.55858,-237.5746228
20818,-451.2961443,-963.962879,-269.4127742,-237.5746228
20819,-451.2961443,-963.962879,-264.4113964,-237.5746228
20820,-451.2961443,-963.962879,-264.411384,-237.5746228
20821,-622.2964443,-963.962879,-264.4113839,-237.5746228
20822,-595.2914212,-963.962879,-264.4113839,-237.5746228
20823,-595.2913818,-963.962879,-264.4113839,-237.5746228
20824,-595.2913815,-963.962879,-264.4113839,-237.5746228
20825,-595.2913815,-526.0590933,-264.4113839,-237.5746228
20826,-595.2913815,-548.3522902,-264.4113839,-237.5746228
20827,-595.2913815,-536.3512038,-264.4113839,-237.5746228
20828,-595.2913815,-536.3512022,-264.4113839,-237.5746228
20829,-595.2913815,-536.3225071,-264.4113839,-237.5746228
20830,-595.2913815,-536.3224799,-264.4113839,-237.5746228
20831,-595.2913815,-550.0887532,-264.4113839,-237.5746228
20832,-595.2913815,-539.0888186,-264.4113839,-237.5746228
20833,-595.2913815,-539.0888187,-270.2325724,-237.5746228
20834,-595.2913815,-436.5132091,-269.6375694,-237.5746228
20835,-595.2913815,-411.5141044,-265.6359141,-237.5746228
20836,-595.2913815,-411.5141097,-265.6358979,-237.5746228
20837,-595.2913815,-411.5141097,-265.6358977,-237.5746228
20838,-595.2913815,-411.5141097,-265.6358977,-237.5746228
20839,-595.2913815,-411.5141097,-265.6358977,-237.5746228
20840,-595.2913815,-411.5141097,-265.6358977,-237.5746228
20841,-603.028873,-411.5141097,-265.6358977,-237.5746228
20842,-600.0284334,-411.5141097,-265.6358977,-237.5746228
20843,-600.0284301,-411.5141097,-265.6358977,-237.5746228
20844,-600.0284301,-411.5141097,-265.6358977,-237.5746228
20845,-600.0284301,-411.5141097,-265.6358977,-237.5746228
20846,-600.0284301,-411.5141097,-265.6358977,-237.5746228
20847,-600.0284301,-411.5141097,-265.6358977,-237.5746228
20848,-600.0284301,-411.5141097,-265.6358977,-237.5746228
20849,-600.0284301,-411.5141097,-265.6358977,-237.5746228
20850,-600.0284301,-411.5141097,-265.6358977,-237.5746228
20851,-600.0284301,-411.5141097,-265.6358977,-237.5746228
20852,-600.0284301,-292.4587948,-265.6358977,-237.5746228
20853,-600.0284301,-271.4609835,-265.6358977,-237.5746228
20854,-600.0284301,-271.4609896,-265.6358977,-237.5746228
20855,-600.0284301,-271.4609895,-265.6358977,-237.5746228
20856,-600.0284301,-271.4609895,-265.6358977,-237.5746228
20857,-600.0284301,-271.4609895,-275.1637797,-237.5746228
20858,-600.0284301,-271.4609895,-253.263876,-237.5746228
20859,-600.0284301,-271.4609895,-250.2642946,-237.5746228
20860,-600.0284301,-271.4609895,-250.2643049,-237.5746228
20861,-600.0284301,-282.8652833,-250.264305,-237.5746228
20862,-600.0284301,-271.8639751,-250.264305,-237.5746228
20863,-600.0284301,-271.8639649,-250.264305,-237.5746228
20864,-600.0284301,-271.8639648,-250.264305,-237.5746228
20865,-600.0284301,-271.8639648,-250.3748036,-231.9282016
20866,-600.0284301,-271.8639648,-230.37492,-231.8794711
20867,-600.0284301,-271.8639648,-230.3749401,-228.8823128
20868,-600.0284301,-271.8639648,-230.3749404,-228.8823407
20869,-611.6189393,-271.8639648,-230.3749404,-228.882341
20870,-584.6185808,-271.8639648,-230.3749404,-228.882341
20871,-584.6185783,-271.8639648,-230.3749404,-228.882341
20872,-584.6185783,-271.8639648,-230.3749404,-228.882341
20873,-584.6185783,-271.8639648,-265.9936012,-309.8169322
20874,-584.6185783,-271.8639648,-249.5949929,-243.5924294
20875,-584.6185783,-271.8639648,-245.5965731,-305.816831
20876,-584.6185783,-271.8639648,-245.5965885,-243.5924294
20877,-584.6185783,-271.8639648,-245.5965886,-305.816831
20878,-584.6185783,-271.8639648,-245.5965886,-243.5924294
20879,-584.6185783,-271.8639648,-245.5965886,-305.816831
20880,-584.6185783,-271.8639648,-1115.032524,-243.5924294
20881,-584.6185783,-271.8639648,-253.5978497,-305.816831
20882,-584.6185783,-271.8639648,-245.596582,-243.5924294
20883,-584.6185783,-271.8639648,-245.5965884,-305.816831
20884,-584.6185783,-271.8639648,-245.5965886,-243.5924294
20885,-584.6185783,-271.8639648,-245.5965886,-305.816831
20886,-584.6185783,-271.8639648,-245.5965886,-243.5924294
20887,-584.6185783,-271.8639648,-245.5965886,-305.816831
20888,-584.6185783,-271.8639648,-245.5965886,-243.5924294
