Timestep,Ramp0,Ramp1
15402,-412.7781901,-141.4287544
15403,-412.7781901,-141.4287545
15404,-809.0991404,-141.4287544
15405,-804.5990373,-141.4287544
15406,-804.5990386,-141.4287545
15407,-804.5990386,-454.9075388
15408,-804.5990386,-144.4294707
15409,-804.5990386,-141.4287574
15410,-804.5990386,-141.4287545
15411,-804.5990386,-141.4287545
15412,-804.5990386,-141.4287544
15413,-804.5990386,-141.4287544
15414,-804.5990386,-141.4287544
15415,-804.5990386,-141.4287544
15416,-804.5990386,-141.4287544
15417,-804.5990386,-141.4287544
15418,-804.5990386,-141.4287544
15419,-804.5990386,-141.4287544
15420,-804.5990386,-141.4287544
15421,-804.5990386,-141.4287544
15422,-804.5990386,-141.4287544
15423,-804.5990386,-141.4287544
15424,-804.5990386,-141.4287544
15425,-806.64652,-141.4287544
15426,-806.6143949,-141.4287544
15427,-804.6151937,-141.4287544
15428,-804.6151934,-141.4287544
15429,-804.6151934,-536.41842
15430,-804.6151934,-144.9258824
15431,-804.6151934,-536.4184197
15432,-804.6151934,-144.9258824
15433,-804.6151934,-141.4287408
15434,-804.6151934,-141.4287544
15435,-804.6151934,-141.4287544
15436,-804.6151934,-141.4287544
15437,-809.1131441,-123.8785377
15438,-804.6131279,-143.9288481
15439,-804.6131279,-141.428755
15440,-804.6131279,-141.4287545
15441,-804.6131279,-141.4287544
15442,-804.6131279,-141.4287544
15443,-804.6131279,-141.4287544
15444,-804.6131279,-141.4287544
15445,-804.6131279,-141.4287544
15446,-804.6131279,-141.4287544
15447,-804.6131279,-141.4287544
15448,-804.6131279,-141.4287544
15449,-805.5514206,-141.4287544
15450,-804.5519918,-141.4287544
15451,-804.5519938,-141.4287544
15452,-804.5519938,-141.4287544
15453,-804.5519938,-141.4287544
15454,-804.5519938,-141.4287544
15455,-804.5519938,-141.4287544
15456,-804.5519938,-141.4287544
15457,-853.7988199,-141.4287544
15458,-844.7983146,-141.4287544
15459,-844.7983146,-141.4287544
15460,-844.7983146,-539.6035904
15461,-898.3512629,-534.1033774
15462,-894.8509945,-534.1033765
15463,-894.8509946,-534.1033765
15464,-894.8509946,-534.1033765
15465,-894.8509946,-534.1033765
15466,-894.8509946,-534.1033765
15467,-894.8509946,-545.7728686
15468,-894.8509946,-533.7734364
15469,-894.8509946,-533.7734365
15470,-894.8509946,-533.7734365
15471,-894.8509946,-533.7734365
15472,-894.8509946,-533.7734365
15473,-907.2552216,-533.7734365
15474,-907.3509946,-533.7734365
15475,-894.8509947,-533.7734365
15476,-894.8509946,-533.7734365
15477,-894.8509946,-533.7734365
15478,-894.8509946,-533.7734365
15479,-894.8509946,-533.7734365
15480,-894.8509946,-533.7734365
15481,-894.8509946,-533.7734365
15482,-894.8509946,-533.7734365
15483,-894.8509946,-533.7734365
15484,-894.8509946,-533.7734365
15485,-894.8509946,-533.7734365
15486,-894.8509946,-533.7734365
15487,-894.8509946,-533.7734365
15488,-894.8509946,-533.7734365
15489,-894.8509946,-536.9383163
15490,-894.8509946,-534.2759998
15491,-894.8509946,-542.724832
15492,-894.8509946,-574.1849409
15493,-894.8509946,-572.1854086
15494,-894.8509946,-572.1854091
15495,-894.8509946,-572.1854091
15496,-894.8509946,-572.1854091
15497,-894.8509946,-572.1854091
15498,-894.8509946,-572.1854091
15499,-894.8509946,-572.1854091
15500,-894.8509946,-572.1854091
15501,-848.2979359,-572.1854091
15502,-844.7983145,-572.1854091
15503,-844.7983146,-572.1854091
15504,-844.7983146,-572.1854091
15505,-844.7983146,-572.1854091
15506,-844.7983146,-572.1854091
15507,-844.7983146,-572.1854091
15508,-1166.486848,-572.1854091
15509,-803.0489501,-572.1854091
15510,-795.0491688,-572.1854091
15511,-795.0491696,-572.1854091
15512,-795.0491696,-572.1854091
15513,-795.0491696,-572.1854091
15514,-795.0491696,-572.1854091
15515,-795.0491696,-572.1854091
15516,-795.0491696,-572.1854091
15517,-407.2746668,-572.1854091
15518,-403.2784593,-572.1854091
15519,-403.2784799,-572.1854091
15520,-403.27848,-572.1854091
15521,-451.5675424,-572.1854091
15522,-443.0676855,-572.1854091
15523,-443.0676862,-572.1854091
15524,-443.0676862,-575.1156588
15525,-443.0676862,-575.1850596
15526,-443.0676862,-572.1854078
15527,-443.0676862,-572.1854091
15528,-497.6379158,-572.1854091
15529,-493.1374546,-574.9017547
15530,-493.1374581,-572.4018378
15531,-493.1374581,-572.4018385
15532,-493.1374581,-572.4018385
15533,-493.1374581,-574.0552858
15534,-493.1374581,-576.1855408
15535,-493.1374581,-574.9017547
15536,-493.1374581,-574.0552857
15537,-493.1374581,-576.1855408
15538,-493.1374581,-574.9017547
15539,-493.1374581,-574.0552857
15540,-493.1374581,-576.1855408
15541,-493.1374581,-574.9017547
15542,-493.1374581,-574.0552857
15543,-493.1374581,-576.1855408
15544,-493.1374581,-574.9017547
15545,-493.1374581,-577.1696943
15546,-493.1374581,-574.9732602
15547,-493.1374581,-572.4729448
15548,-493.1374581,-572.4729366
15549,-1107.704195,-572.4729365
15550,-497.6383776,-572.4729365
15551,-1107.704195,-572.4729365
15552,-1485.599764,-572.4729365
15553,-497.2452842,-583.0237072
15554,-503.3166016,-184.5324478
15555,-490.3166987,-181.0347443
15556,-493.5379316,-181.0347554
15557,-883.7394212,-181.0347555
15558,-882.493698,-181.0347555
15559,-879.493864,-181.0347555
15560,-879.4938646,-181.0347555
15561,-879.4938646,-181.0347555
15562,-879.4938646,-181.0347555
15563,-879.4938646,-181.0347555
15564,-879.4938646,-181.0347555
15565,-879.4938646,-181.0347555
15566,-879.4938646,-181.0207999
15567,-879.4938646,-181.0207464
15568,-879.4938646,-181.0207462
15569,-848.1907156,-181.0207462
15570,-536.1302063,-181.0207462
15571,-577.4778265,-181.0207462
15572,-570.4778409,-181.0207462
15573,-570.4778409,-181.0207462
15574,-570.4778409,-181.0207462
15575,-570.4778409,-181.0207462
15576,-570.4778409,-181.0207462
15577,-570.4778409,-181.0207462
15578,-570.4778409,-181.0207462
15579,-570.4778409,-181.0207462
15580,-570.4778409,-181.0207462
15581,-570.4778409,-181.0207462
15582,-570.4778409,-181.0207462
15583,-570.4778409,-181.0207462
15584,-570.4778409,-181.0207462
15585,-570.4778409,-181.0207462
15586,-570.4778409,-181.0207462
15587,-570.4778409,-181.0207462
15588,-570.4778409,-181.0207462
15589,-570.4778409,-184.269054
15590,-570.4778409,-138.2193517
15591,-570.4778409,-185.1847684
15592,-570.4778409,-180.684747
15593,-570.4778409,-180.6847462
15594,-570.4778409,-182.8173335
15595,-570.4778409,-182.4371932
15596,-570.4778409,-180.9372456
15597,-570.4778409,-578.0480725
15598,-570.4778409,-569.0480965
15599,-570.4778409,-569.0480971
15600,-570.4778409,-569.0480971
15601,-570.4778409,-569.0480971
15602,-570.4778409,-569.0480971
15603,-570.4778409,-569.0480971
15604,-570.4778409,-569.0480971
15605,-570.4778409,-569.0480971
15606,-570.4778409,-569.0480971
15607,-570.4778409,-569.0480971
15608,-570.4778409,-569.0480971
15609,-570.4778409,-569.0480971
15610,-570.4778409,-569.0480971
15611,-570.4778409,-569.0480971
15612,-570.4778409,-569.0480971
15613,-570.4778409,-569.0480971
15614,-570.4778409,-569.0480971
15615,-570.4778409,-569.0480971
15616,-570.4778409,-569.0480971
15617,-570.4778409,-569.0480971
15618,-570.4778409,-569.0480971
15619,-570.4778409,-569.0480971
15620,-570.4778409,-533.117426
15621,-537.6303052,-529.1174121
15622,-577.4778266,-529.117412
15623,-537.6303052,-529.117412
15624,-577.4778266,-529.117412
15625,-537.6303052,-541.1997999
15626,-577.4778266,-529.1994554
15627,-537.6303052,-529.199454
15628,-577.4778266,-529.199454
15629,-537.6303052,-529.199454
15630,-577.4778266,-529.199454
15631,-537.6303052,-529.199454
15632,-577.4778266,-529.199454
15633,-537.6303052,-529.199454
15634,-577.4778266,-529.199454
15635,-537.6303052,-421.2745778
15636,-577.4778266,-414.5282613
15637,-537.6303052,-411.0283386
15638,-577.4778266,-411.0283387
15639,-537.6303052,-411.0283387
15640,-577.4778266,-411.0283387
15641,-537.6303052,-411.0283387
15642,-577.4778266,-411.0283387
15643,-537.6303052,-411.0283387
15644,-577.4778266,-411.0283387
15645,-537.6303052,-411.0283387
15646,-577.4778266,-411.0283387
15647,-537.6303052,-411.0283387
15648,-577.4778266,-411.0283387
15649,-537.6303052,-411.0283387
15650,-577.4778266,-411.0283387
15651,-537.6303052,-411.0283387
15652,-577.4778266,-411.0283387
15653,-531.4086243,-411.0283387
15654,-520.4089641,-411.0283387
15655,-520.4089655,-411.0283387
15656,-520.4089655,-411.0283387
15657,-520.4089655,-335.9463143
15658,-520.4089655,-331.4462884
15659,-520.4089655,-331.4462881
15660,-520.4089655,-331.4462881
15661,-487.5618182,-331.4462881
15662,-527.4089503,-331.4462881
15663,-487.5618181,-331.4462881
15664,-527.4089503,-331.4462881
15665,-487.5618181,-331.4462881
15666,-527.4089503,-313.2539252
15667,-521.4849705,-273.691286
15668,-487.6364737,-102.5240124
15669,-480.6364495,-101.5260332
15670,-480.6364494,-101.5260423
15671,-480.6364494,-101.5260423
15672,-480.6364494,-101.5260423
15673,-480.6364494,-101.5260423
15674,-480.6364494,-101.5260423
15675,-480.6364494,-101.5260423
15676,-480.6364494,-101.5260423
15677,-480.6364494,-101.5260423
15678,-480.6364494,-101.5260423
15679,-480.6364494,-101.5260423
15680,-480.6364494,-101.5260423
15681,-480.6844979,-101.5260423
15682,-480.6845106,-101.5260423
15683,-480.6845124,-101.5260423
15684,-480.6845124,-101.5260423
15685,-480.6845124,-101.5260423
15686,-480.6845124,-101.5260423
15687,-480.6845124,-101.5260423
15688,-480.6845124,-101.5260423
15689,-480.6845124,-101.5260423
15690,-480.6845124,-101.5260423
15691,-480.6845124,-101.5260423
15692,-480.6845124,-101.5260423
15693,-480.6845124,-101.5260423
15694,-480.6845124,-101.5260423
15695,-480.6845124,-101.5260423
15696,-480.6845124,-101.5260423
15697,-480.6845124,-101.5260423
15698,-480.6845124,-101.5260423
15699,-480.6845124,-101.5260423
15700,-480.6845124,-101.5260423
15701,-480.6845124,-101.5260423
15702,-480.6845124,-101.5260423
15703,-480.6845124,-101.5260423
15704,-480.6845124,-101.5260423
15705,-480.6845124,-101.5260423
15706,-480.6845124,-101.5260423
15707,-480.6845124,-101.5260423
15708,-480.6845124,-101.5260423
15709,-480.6845124,-101.5260423
15710,-480.6845124,-101.5260423
15711,-480.6845124,-101.5260423
15712,-480.6845124,-101.5260423
15713,-531.5559762,-101.5260423
15714,-900.8508828,-101.5260423
15715,-892.3501647,-101.5260423
15716,-892.3501632,-101.5260423
15717,-892.3501632,-101.5260423
15718,-892.3501632,-101.5260423
15719,-892.3501632,-101.5260423
15720,-892.3501632,-101.5260423
15721,-892.3501632,-101.5260423
15722,-892.3501632,-101.5260423
15723,-892.3501632,-101.5260423
15724,-892.3501632,-101.5260423
15725,-892.3501632,-101.5260423
15726,-892.3501632,-101.5260423
15727,-892.3501632,-101.5260423
15728,-892.3501632,-101.5260423
15729,-892.3501632,-101.5260423
15730,-892.3501632,-101.5260423
15731,-892.3501632,-149.8064323
15732,-892.3501632,-141.2431036
15733,-1195.031576,-203.4994324
15734,-843.5230647,-183.6071167
15735,-1193.031291,-181.6075412
15736,-1192.031526,-181.6075562
15737,-1192.031526,-181.6075563
15738,-1192.031526,-181.6075563
15739,-1192.031526,-181.6075563
15740,-1192.031526,-181.6075563
15741,-1192.031526,-181.6075563
15742,-1192.031526,-181.6075563
15743,-1192.031526,-181.6075563
15744,-1192.031526,-181.6075563
15745,-1238.385053,-181.6075563
15746,-1231.885074,-181.6075563
15747,-1231.885074,-181.6075563
15748,-1231.885074,-181.6075563
15749,-939.0221107,-181.6075563
15750,-1250.521233,-181.6075563
15751,-886.8042241,-181.6075563
15752,-879.3044585,-135.5572298
15753,-879.3044594,-131.5572173
15754,-879.3044594,-131.5572168
15755,-879.3044594,-131.5572168
15756,-879.3044594,-131.5572168
15757,-879.3044594,-133.1582597
15758,-879.3044594,-133.057497
15759,-879.3044594,-133.1582607
15760,-879.3044594,-133.057497
15761,-879.3044594,-133.1582607
15762,-879.3044594,-131.6585095
15763,-879.3044594,-131.6585206
15764,-879.3044594,-131.6585207
15765,-879.3044594,-131.6585207
15766,-879.3044594,-131.6585207
15767,-879.3044594,-131.6585207
15768,-879.3044594,-131.6585207
15769,-879.3044594,-131.6585207
15770,-879.3044594,-131.6585207
15771,-879.3044594,-131.6585207
15772,-879.3044594,-131.6585207
15773,-879.3044594,-131.6585207
15774,-879.3044594,-131.6585207
15775,-879.3044594,-131.6585207
15776,-879.3044594,-97.04336756
15777,-879.3044594,-146.6261618
15778,-879.3044594,-141.189353
15779,-879.3044594,-141.1883278
15780,-879.3044594,-141.1883231
15781,-580.3460174,-141.1883231
15782,-570.846168,-141.1883231
15783,-524.3540888,-141.1883231
15784,-838.815478,-141.1883231
15785,-792.9159027,-141.1883231
15786,-402.970118,-141.1883231
15787,-400.4686735,-141.1883231
15788,-400.4686656,-141.1883231
15789,-400.4686656,-141.1883231
15790,-400.4686656,-141.1883231
15791,-400.4686656,-141.1883231
15792,-400.4686656,-141.1883231
15793,-400.4686656,-141.1883231
15794,-400.4686656,-141.1883231
15795,-400.4686656,-141.1883231
15796,-400.4686656,-141.1883231
15797,-400.4686656,-141.1883231
15798,-400.4686656,-141.1883231
15799,-400.4686656,-141.1883231
15800,-400.4686656,-141.1883231
15801,-400.4686656,-141.1883231
15802,-400.4686656,-141.1883231
15803,-400.4686656,-141.1883231
15804,-400.4686656,-141.1883231
15805,-400.4686656,-141.1883231
15806,-400.4686656,-141.1883231
15807,-400.4686656,-141.1883231
15808,-400.4686656,-141.1883231
15809,-400.4686656,-141.1883231
15810,-400.4686656,-141.1883231
15811,-400.4686656,-141.1883231
15812,-400.4686656,-141.1883231
15813,-400.4686656,-141.1883231
15814,-400.4686656,-141.1883231
15815,-400.4686656,-141.1883231
15816,-791.4584283,-141.1883231
15817,-401.9703218,-141.1883231
15818,-400.4686745,-141.1883231
15819,-400.4686656,-141.1883231
15820,-400.4686656,-141.1883231
15821,-400.4686656,-141.1883231
15822,-400.4686656,-143.0355132
15823,-400.4686656,-99.95458785
15824,-400.4686656,-91.92621139
15825,-400.4686656,-90.92609521
15826,-400.4686656,-90.92609468
15827,-400.4686656,-90.92609468
15828,-400.4686656,-90.92609468
15829,-400.4686656,-90.92609468
15830,-400.4686656,-90.92609468
15831,-400.4686656,-90.92609468
15832,-400.4686656,-90.92609468
15833,-400.4686656,-90.92609468
15834,-400.4686656,-90.92609468
15835,-400.4686656,-90.92609468
15836,-400.4686656,-90.92609468
15837,-400.4686656,-90.92609468
15838,-400.4686656,-90.92609468
15839,-414.572745,-90.92609468
15840,-400.0729632,-90.92609468
15841,-400.0729644,-90.92609468
15842,-400.0729644,-90.92609468
15843,-400.0729644,-90.92609468
15844,-400.0729644,-90.92609468
15845,-400.0729644,-90.92609468
15846,-400.0729644,-90.92609468
15847,-400.0729644,-488.7598203
15848,-400.0729644,-101.4270636
15849,-400.0729644,-90.92609853
15850,-400.0729644,-90.92609469
15851,-400.0729644,-90.92609468
15852,-400.0729644,-90.92609468
15853,-407.1848644,-90.92609468
15854,-400.1844925,-90.92609468
15855,-400.1844906,-90.92609468
15856,-400.1844906,-90.92609468
15857,-458.7538031,-90.92609468
15858,-450.2538795,-90.92609468
15859,-450.2538818,-90.92609468
15860,-450.2538819,-90.92609468
15861,-450.2538819,-90.92609468
15862,-450.2538819,-90.92609468
15863,-450.2538819,-90.92609468
15864,-450.2538819,-90.92609468
15865,-508.3972136,-90.92609468
15866,-500.2807537,-90.92609468
15867,-465.142506,-90.92609468
15868,-457.2542537,-90.92609468
15869,-450.2538838,-90.92609468
15870,-450.2538819,-90.92609468
15871,-450.2538819,-90.92609468
15872,-450.2538819,-90.92609468
15873,-450.2538819,-144.4150637
15874,-450.2538819,-140.9150287
15875,-450.2538819,-140.9150277
15876,-819.3788386,-140.9150277
15877,-811.8809101,-140.9150277
15878,-860.2330215,-140.9150277
15879,-851.733312,-140.9150277
15880,-851.7333135,-140.9150277
15881,-851.7333135,-140.9150277
15882,-851.7333135,-140.9150277
15883,-851.7333135,-140.9150277
15884,-851.7333135,-140.9150277
15885,-851.7333135,-140.9150277
15886,-899.0959243,-140.9150277
15887,-892.5949763,-140.9150277
15888,-892.594972,-140.9150277
15889,-858.2323494,-140.9150277
15890,-851.7333085,-140.9150277
15891,-851.7333135,-140.9150277
15892,-851.7333135,-140.9150277
15893,-851.7333135,-140.9150277
15894,-851.7333135,-140.9150277
15895,-851.7333135,-140.9150277
15896,-851.7333135,-140.9150277
15897,-851.7333135,-140.9150277
15898,-851.7333135,-140.9150277
15899,-851.7333135,-140.9150277
15900,-851.7333135,-140.9150277
15901,-851.7333135,-140.9150277
15902,-851.7333135,-140.9150277
15903,-851.7333135,-140.9150277
15904,-815.4322927,-140.9150277
15905,-812.4317512,-140.9150277
15906,-812.4317487,-140.9150277
15907,-812.4317487,-140.9150277
15908,-812.4317487,-140.9150277
15909,-812.4317487,-140.9150277
15910,-812.4317487,-140.9150277
15911,-812.4317487,-140.9150277
15912,-812.4317487,-140.9150277
15913,-812.4317487,-140.9150277
15914,-812.4317487,-140.9150277
15915,-812.4317487,-140.9150277
15916,-812.4317487,-140.9150277
15917,-813.9554948,-140.9150277
15918,-812.4544902,-140.9150277
15919,-812.4544859,-140.9150277
15920,-812.4544859,-140.9150277
15921,-812.4544859,-140.9150277
15922,-812.4544859,-140.9150277
15923,-812.4544859,-140.9150277
15924,-812.4544859,-140.9150277
15925,-812.4544859,-140.9150277
15926,-812.4544859,-140.9150277
15927,-812.4544859,-140.9150277
15928,-812.4624114,-140.9150277
15929,-812.454151,-140.9150277
15930,-812.4544844,-140.9150277
15931,-812.4544859,-140.9150277
15932,-453.4501072,-140.9150277
15933,-455.3065809,-140.9150277
15934,-449.8069226,-140.9150277
15935,-449.8069264,-140.9150277
15936,-449.8069264,-140.9150277
15937,-449.8069264,-140.9150277
15938,-449.8069264,-140.9150277
15939,-449.8069264,-140.9150277
15940,-449.8069264,-175.4873413
15941,-449.8069264,-170.9871541
15942,-449.8069264,-170.9871533
15943,-449.8069264,-170.9871533
15944,-449.8069264,-170.9871533
15945,-449.8069264,-170.9871533
15946,-449.8069264,-170.9871533
15947,-449.8069264,-170.9871533
15948,-449.8069264,-170.9871533
15949,-494.8949531,-170.9871533
15950,-184.8686784,-170.9871533
15951,-170.4791263,-170.9871533
15952,-170.4806501,-170.9871533
15953,-170.4806541,-170.9871533
15954,-170.4806541,-170.9871533
15955,-170.4806541,-170.9871533
15956,-170.4806541,-170.9871533
15957,-170.4806541,-170.9871533
15958,-170.4806541,-170.9871533
15959,-170.4806541,-170.9871533
15960,-170.4806541,-170.9871533
15961,-170.4806541,-170.9871533
15962,-170.4806541,-536.1281649
15963,-170.4806541,-530.126347
15964,-170.4806541,-530.1263381
15965,-132.8605334,-530.1263381
15966,-120.3605127,-530.1263381
15967,-487.8312542,-530.1263381
15968,-481.8321033,-530.1263381
15969,-481.8321081,-530.1263381
15970,-481.8321081,-530.1263381
15971,-481.8321081,-530.1263381
15972,-481.8321081,-530.1263381
15973,-481.8321081,-530.1263381
15974,-481.8321081,-897.8176554
15975,-481.8321081,-850.9059008
15976,-481.8321081,-800.9157139
15977,-492.9417688,-797.4157077
15978,-491.9402647,-797.4157076
15979,-491.9402605,-797.4157076
15980,-491.9402605,-797.4157076
15981,-491.9402605,-797.4157076
15982,-491.9402605,-797.4157076
15983,-491.9402605,-797.4157076
15984,-491.9402605,-797.4157076
