Steps,g_0.98,g_0.99,g_0.995,g_0.999
17055,-132.9150607,-232.4120054,-253.255276,-132.2378099
17056,-132.9150607,-232.4120054,-253.255276,-132.2378099
17057,-132.9150607,-232.4120054,-253.255276,-132.2378099
17058,-132.9150607,-232.4120054,-253.255276,-132.2378099
17059,-132.9150607,-256.8859669,-253.255276,-268.1872899
17060,-132.9150607,-257.4132004,-253.255276,-261.1871627
17061,-111.0988875,-232.4120158,-253.255276,-261.1871561
17062,-109.0920163,-232.4120055,-253.255276,-261.187156
17063,-109.0919517,-232.4120054,-253.255276,-261.187156
17064,-109.0919512,-232.4120054,-253.255276,-261.187156
17065,-109.0919512,-232.4120054,-253.255276,-261.187156
17066,-109.0919512,-232.4120054,-253.255276,-261.187156
17067,-109.0919512,-232.4120054,-253.255276,-129.2217323
17068,-109.0919512,-232.4120054,-253.255276,-269.4824012
17069,-109.0919512,-232.4120054,-253.255276,-269.3846366
17070,-109.0919512,-232.4120054,-253.255276,-272.1075127
17071,-109.0919512,-232.4120054,-253.255276,-115.182487
17072,-109.0919512,-232.4120054,-253.255276,-106.1843993
17073,-109.0919512,-232.4120054,-253.255276,-106.1844142
17074,-109.0919512,-232.4120054,-253.255276,-106.1844142
17075,-109.0919512,-232.4120054,-253.255276,-106.1844142
17076,-109.0919512,-232.4120054,-253.255276,-106.1844142
17077,-116.0892245,-232.4120054,-253.255276,-106.1844142
17078,-109.089287,-232.4120054,-253.255276,-106.1844142
17079,-109.0892954,-232.4120054,-253.255276,-106.1844142
17080,-109.0892955,-232.4120054,-253.255276,-106.1844142
17081,-109.0892955,-232.4120054,-246.1761,-105.8326888
17082,-109.0892955,-232.4120054,-233.175642,-105.8268563
17083,-109.0892955,-232.4120054,-233.1756367,-105.8268258
17084,-109.0892955,-232.4120054,-233.1756367,-105.8268256
17085,-109.0892955,-122.1664703,-233.1756367,-105.8268256
17086,-109.0892955,-105.1667334,-233.1756367,-105.8268256
17087,-109.0892955,-105.1667401,-233.1756367,-105.8268256
17088,-109.0892955,-98.87232173,-233.1756367,-105.8268256
17089,-109.0892955,-115.1664907,-233.1756367,-105.8268256
17090,-109.0892955,-105.166738,-233.1756367,-105.8268256
17091,-109.0892955,-105.1667402,-233.1756367,-105.8268256
17092,-109.0892955,-105.1667402,-233.1756367,-105.8268256
17093,-109.0892955,-105.1667402,-263.8334572,-105.8268256
17094,-109.0892955,-105.1667402,-248.8336915,-105.8268256
17095,-109.0892955,-105.1667402,-248.8336929,-105.8268256
17096,-109.0892955,-105.1667402,-248.8336929,-105.8268256
17097,-109.0892955,-105.1667402,-248.8336929,-105.8268256
17098,-109.0892955,-105.1667402,-248.8336929,-105.8268256
17099,-109.0892955,-105.1667402,-248.8336929,-105.8268256
17100,-109.0892955,-105.1667402,-248.8336929,-105.8268256
17101,-109.0892955,-105.1667402,-248.8336929,-105.8268256
17102,-109.0892955,-105.1667402,-248.8336929,-105.8268256
17103,-109.0892955,-105.1667402,-248.8336929,-105.8268256
17104,-109.0892955,-105.1667402,-248.8336929,-105.8268256
17105,-109.0892955,-105.1667402,-248.8336929,-105.8268256
17106,-109.0892955,-105.1667402,-248.8336929,-258.3780709
17107,-109.0892955,-105.1905619,-248.8336929,-250.381177
17108,-109.0892955,-105.1904135,-248.8336929,-246.3810014
17109,-109.0892955,-105.1904124,-248.8336929,-246.3809988
17110,-109.0892955,-105.1904124,-248.8336929,-246.3809988
17111,-109.0892955,-105.1904124,-248.8336929,-246.3809988
17112,-109.0892955,-105.1904124,-248.8336929,-246.3809988
17113,-109.0892955,-105.1904124,-248.8336929,-246.3809988
17114,-109.0892955,-105.1904124,-248.8336929,-246.3809988
17115,-109.0892955,-105.1904124,-248.8336929,-246.3809988
17116,-109.0892955,-105.1904124,-248.8336929,-246.3809988
17117,-109.0892955,-105.1904124,-248.8336929,-246.3809988
17118,-109.0892955,-105.1904124,-248.8336929,-246.3809988
17119,-109.0892955,-105.1904124,-248.8336929,-246.3809988
17120,-109.0892955,-105.1904124,-248.8336929,-246.3809988
17121,-111.1819291,-105.1904124,-248.8336929,-246.3809988
17122,-135.4971341,-105.1904124,-248.8336929,-246.3809988
17123,-108.4970979,-105.1904124,-248.8336929,-246.3809988
17124,-108.497098,-105.1904124,-269.976857,-246.3809988
17125,-108.497098,-105.1904124,-264.9772909,-268.2300117
17126,-108.497098,-105.1904124,-264.9772935,-262.2294355
17127,-108.497098,-105.1904124,-264.9772935,-262.2294321
17128,-108.497098,-107.3134681,-264.9772935,-262.2294321
17129,-108.497098,-105.3072744,-264.9772935,-262.2294321
17130,-108.497098,-105.3072264,-264.9772935,-262.2294321
17131,-108.497098,-105.3072262,-264.9772935,-262.2294321
17132,-108.497098,-105.3072262,-264.9772935,-262.2294321
17133,-108.497098,-105.3072262,-264.9772935,-262.2294321
17134,-108.497098,-105.3072262,-264.9772935,-262.2294321
17135,-108.497098,-105.3072262,-264.9772935,-262.2294321
17136,-146.3713453,-105.3072262,-264.9772935,-262.2294321
17137,-128.3712131,-105.3072262,-264.9772935,-262.2294321
17138,-128.3712028,-105.3072262,-380.6920249,-262.2294321
17139,-128.3712026,-105.3072262,-376.6928877,-262.2294321
17140,-128.3712026,-105.3072262,-376.6928986,-262.2294321
17141,-128.3712026,-105.3072262,-376.6928987,-262.2294321
17142,-128.3712026,-105.3072262,-376.6928987,-259.5379369
17143,-128.3712026,-105.3072262,-376.6928987,-246.5069954
17144,-128.3712026,-105.3072262,-376.6928987,-246.5068934
17145,-128.3712026,-105.3072262,-376.6928987,-246.5068928
17146,-128.3712026,-105.3072262,-376.6928987,-246.5068928
17147,-128.3712026,-105.3072262,-376.6928987,-246.5068928
17148,-128.3712026,-105.3072262,-376.6928987,-246.5068928
17149,-128.3712026,-105.3072262,-413.0958779,-246.5068928
17150,-128.3712026,-105.3072262,-282.9757631,-253.754024
17151,-128.3712026,-105.3072262,-192.7082119,-284.8912127
17152,-128.3712026,-105.3072262,-189.7075466,-134.4838143
17153,-128.3712026,-105.3072262,-189.707542,-130.387186
17154,-128.3712026,-105.3072262,-189.707542,-126.3867636
17155,-128.3712026,-105.3072262,-189.707542,-126.3867549
17156,-128.3712026,-105.3072262,-189.707542,-126.3867548
17157,-128.3712026,-105.3072262,-189.707542,-126.3867548
17158,-128.3712026,-105.3072262,-189.707542,-126.3867548
17159,-128.3712026,-105.3072262,-189.707542,-126.3867548
17160,-128.3712026,-105.3072262,-189.707542,-155.7291922
17161,-262.4619289,-105.3072262,-189.707542,-302.9990697
17162,-278.2860481,-105.3072262,-189.707542,-288.0001983
17163,-267.2867774,-105.3072262,-189.707542,-288.0002056
17164,-267.2867846,-105.3072262,-189.707542,-288.0002057
17165,-267.2867847,-105.3072262,-189.707542,-288.0002057
17166,-267.2867847,-105.3072262,-189.707542,-288.0002057
17167,-267.2867847,-105.3072262,-189.707542,-288.0002057
17168,-267.2867847,-105.3072262,-189.707542,-288.0002057
17169,-267.2867847,-105.3072262,-189.707542,-288.0002057
17170,-267.2867847,-105.3072262,-189.707542,-288.0002057
17171,-267.2867847,-105.3072262,-189.707542,-288.0002057
17172,-267.2867847,-105.3072262,-189.707542,-288.0002057
17173,-267.2867847,-279.4309811,-189.707542,-153.8244696
17174,-267.2867847,-264.4308005,-189.707542,-168.6357661
17175,-267.2867847,-264.4307965,-189.707542,-273.1744655
17176,-267.2867847,-264.4307965,-189.707542,-155.3531709
17177,-257.388319,-474.7560763,-189.707542,-142.3539324
17178,-251.3879082,-336.5517782,-189.707542,-142.353951
17179,-251.387904,-336.5538123,-189.707542,-142.3539513
17180,-241.8528541,-336.5538166,-189.707542,-142.3539513
17181,-239.8522495,-336.5538166,-189.707542,-142.3539513
17182,-239.8522949,-336.5538166,-189.707542,-142.3539513
17183,-239.8522959,-336.5538166,-189.707542,-142.3539513
17184,-239.8522959,-336.5538166,-189.707542,-142.3539513
17185,-239.8522959,-474.7660629,-189.707542,-142.3539513
17186,-239.8522959,-462.7680554,-189.707542,-142.3539513
17187,-239.8522959,-462.7680686,-189.707542,-142.3539513
17188,-239.8522959,-462.7680687,-192.6195859,-142.3539513
17189,-239.8522959,-462.7680687,-189.6191832,-142.3539513
17190,-239.8522959,-462.7680687,-189.6191806,-142.3539513
17191,-239.8522959,-462.7680687,-189.6191805,-142.3539513
17192,-239.8522959,-462.7680687,-189.6191805,-142.3539513
17193,-239.8522959,-462.7680687,-189.6191805,-142.3539513
17194,-405.0429734,-462.7680687,-189.6191805,-142.3539513
17195,-393.0441717,-462.7680687,-189.6191805,-142.3539513
17196,-393.0441856,-462.7680687,-189.6191805,-142.3539513
17197,-393.0441858,-462.7680687,-189.6191805,-142.3539513
17198,-393.0441858,-462.7680687,-189.6191805,-142.3539513
17199,-393.0441858,-462.7680687,-189.6191805,-142.3539513
17200,-393.0441858,-462.7680687,-189.6191805,-142.3539513
17201,-398.118149,-462.7680687,-189.6191805,-142.3539513
17202,-393.1177186,-462.7680687,-189.6191805,-142.3539513
17203,-393.1177142,-462.7680687,-189.6191805,-142.3539513
17204,-393.1177142,-462.7680687,-189.6191805,-142.3539513
17205,-393.1177142,-462.7680687,-189.6191805,-142.3539513
17206,-393.1177142,-462.7680687,-189.6191805,-142.3539513
17207,-393.1177142,-462.7680687,-189.6191805,-142.3539513
17208,-393.1177142,-462.7680687,-189.6191805,-142.3539513
17209,-393.1177142,-462.7680687,-189.6191805,-142.3539513
17210,-393.1177142,-462.7680687,-189.6191805,-142.3539513
17211,-393.1177142,-462.7680687,-189.6191805,-142.3539513
17212,-251.9278468,-462.7680687,-189.6191805,-294.8483056
17213,-239.9266815,-462.7680687,-189.6191805,-285.8476723
17214,-239.9266513,-462.7680687,-189.6191805,-285.847668
17215,-239.9266509,-462.7680687,-189.6191805,-285.847668
17216,-239.9266509,-462.7680687,-189.6191805,-285.847668
17217,-239.9266509,-462.7680687,-189.6191805,-285.847668
17218,-239.9266509,-462.7680687,-189.6191805,-285.847668
17219,-239.9266509,-462.7680687,-189.6191805,-285.847668
17220,-239.9266509,-462.7680687,-189.6191805,-285.847668
17221,-239.9266509,-462.7680687,-362.1841548,-285.847668
17222,-239.9266509,-462.7680687,-388.0628227,-285.847668
17223,-239.9266509,-462.7680687,-378.0626996,-285.847668
17224,-239.9266509,-462.7680687,-378.0626978,-285.847668
17225,-239.9266509,-462.7680687,-378.0626978,-285.847668
17226,-239.9266509,-462.7680687,-378.0626978,-285.847668
17227,-239.9266509,-462.7680687,-244.2225379,-285.847668
17228,-239.9266509,-462.7680687,-237.1823726,-285.847668
17229,-239.9266509,-462.7680687,-235.1823419,-146.2234685
17230,-239.9266509,-462.7680687,-235.1823467,-142.2234261
17231,-239.9266509,-462.7680687,-235.1823468,-142.2234694
17232,-239.9266509,-462.7680687,-235.1823468,-142.22347
17233,-239.9266509,-462.7680687,-235.1823468,-142.22347
17234,-239.9266509,-462.7680687,-235.1823468,-142.22347
17235,-239.9266509,-462.7680687,-235.1823468,-142.22347
17236,-239.9266509,-462.7680687,-235.1823468,-142.22347
17237,-228.0589602,-462.7680687,-235.1823468,-142.22347
17238,-220.0580587,-462.7680687,-235.1823468,-142.22347
17239,-115.746057,-462.7680687,-235.1823468,-142.22347
17240,-115.7397878,-462.7680687,-235.1823468,-142.22347
17241,-115.7397579,-462.7680687,-235.1823468,-142.22347
17242,-115.7397579,-462.7680687,-235.1823468,-142.22347
17243,-115.7397579,-462.7680687,-235.1823468,-142.22347
17244,-115.7397579,-462.7680687,-235.1823468,-142.22347
17245,-115.7397579,-488.2193266,-235.1823468,-142.22347
17246,-115.7397579,-488.7684039,-235.1823468,-142.22347
17247,-115.7397579,-488.2193267,-235.1823468,-142.22347
17248,-115.7397579,-488.7684039,-235.1823468,-142.22347
17249,-115.7397579,-488.2193267,-235.1823468,-142.22347
17250,-115.7397579,-488.7684039,-235.1823468,-142.22347
17251,-115.7397579,-488.2193267,-235.1823468,-142.22347
17252,-115.7397579,-488.7684039,-235.1823468,-142.22347
17253,-301.2293525,-488.2193267,-235.1823468,-152.533291
17254,-289.2302338,-336.0138484,-235.1823468,-147.3544407
17255,-289.2302436,-324.0136313,-235.1823468,-142.6749197
17256,-289.2302437,-324.0136277,-235.1823468,-142.3597272
17257,-289.2302437,-324.0136276,-235.1823468,-142.3539821
17258,-289.2302437,-324.0136276,-235.1823468,-142.3539515
17259,-289.2302437,-324.0136276,-235.1823468,-142.3539513
17260,-289.2302437,-324.0136276,-235.1823468,-142.3539513
17261,-289.2302437,-324.0136276,-235.1823468,-142.3539513
17262,-289.2302437,-324.0136276,-235.1823468,-142.3539513
17263,-289.2302437,-324.0136276,-235.1823468,-142.3539513
17264,-289.2302437,-324.0136276,-235.1823468,-142.3539513
17265,-289.2302437,-324.0136276,-235.1823468,-145.8581942
17266,-289.2302437,-324.0136276,-235.1823468,-125.8582787
17267,-289.2302437,-324.0136276,-235.1823468,-125.8582797
17268,-289.2302437,-324.0136276,-235.1823468,-125.8582797
17269,-127.7403851,-324.0136276,-235.1823468,-125.8582797
17270,-115.7397765,-324.0136276,-235.1823468,-125.8582797
17271,-115.7397581,-324.0136276,-235.1823468,-125.8582797
17272,-115.7397579,-324.0136276,-235.1823468,-125.8582797
17273,-115.7397579,-324.0136276,-235.1823468,-125.8582797
17274,-109.6718092,-324.0136276,-235.1823468,-125.8582797
17275,-117.7398871,-324.0136276,-235.1823468,-125.8582797
17276,-115.7397214,-324.0136276,-235.1823468,-125.8582797
17277,-115.7397573,-324.0136276,-235.1823468,-127.9281518
17278,-115.7397579,-324.0136276,-235.1823468,-125.9270253
17279,-115.7397579,-324.0136276,-235.1823468,-125.9270025
17280,-115.7397579,-324.0136276,-235.1823468,-125.927002
17281,-126.7355051,-324.0136276,-235.1823468,-129.8208714
17282,-115.7355455,-324.0136276,-235.1823468,-125.8204716
17283,-115.7355576,-324.0136276,-235.1823468,-247.9027536
17284,-115.7355578,-324.0136276,-235.1823468,-304.1356987
17285,-115.7355578,-324.0136276,-235.1823468,-284.135376
17286,-115.7355578,-324.0136276,-235.1823468,-284.1353696
17287,-118.1325449,-324.0136276,-235.1823468,-284.1353695
17288,-243.3759106,-324.0136276,-235.1823468,-284.1353695
17289,-231.3761917,-324.0136276,-235.1823468,-284.1353695
17290,-231.3762033,-324.0136276,-235.1823468,-284.1353695
17291,-231.3762035,-324.0136276,-235.1823468,-1202.743604
17292,-231.3762035,-324.0136276,-235.1823468,-306.1360973
17293,-231.3762035,-324.0136276,-235.1823468,-284.1353745
17294,-231.3762035,-324.0136276,-235.1823468,-284.1353696
17295,-231.3762035,-324.0136276,-235.1823468,-284.1353695
17296,-231.3762035,-324.0136276,-235.1823468,-284.1353695
17297,-231.3762035,-324.0136276,-235.1823468,-284.1353695
17298,-231.3762035,-324.0136276,-235.1823468,-284.1353695
17299,-231.3762035,-324.0136276,-235.1823468,-284.1353695
17300,-231.3762035,-324.0136276,-235.1823468,-284.1353695
17301,-231.3762035,-324.0136276,-245.4755616,-284.1353695
17302,-336.3828075,-324.0136276,-235.4541589,-284.1353695
17303,-324.380087,-324.0136276,-235.4302345,-284.1353695
17304,-324.3800729,-324.0136276,-235.4303804,-284.1353695
17305,-324.3800728,-324.0136276,-255.7854544,-284.1353695
17306,-324.3800728,-324.0136276,-235.7841666,-284.1353695
17307,-324.3800728,-324.0136276,-235.7841541,-284.1353695
17308,-324.3800728,-356.3684129,-240.0497863,-284.1353695
17309,-160.0074209,-342.5537814,-236.0479774,-284.1353695
17310,-186.8370376,-336.5538155,-236.0479593,-284.1353695
17311,-347.2062825,-336.5538166,-236.0479591,-284.1353695
17312,-336.2061462,-336.5538166,-236.0479591,-284.1353695
17313,-336.2061473,-336.5538166,-236.0479591,-284.1353695
17314,-336.2061473,-336.5538166,-236.0479591,-284.1353695
17315,-336.2061473,-336.5538166,-236.0479591,-284.1353695
17316,-336.2061473,-336.5538166,-236.0479591,-284.1353695
17317,-336.2061473,-336.5538166,-236.0479591,-284.1353695
17318,-1056.409364,-336.5538166,-236.0479591,-284.1353695
17319,-303.4077391,-336.5538166,-236.0479591,-284.1353695
17320,-288.4056989,-336.5538166,-236.0479591,-284.1353695
17321,-288.4056811,-336.5538166,-236.0479591,-284.1353695
17322,-288.405681,-336.5538166,-236.0479591,-284.1353695
17323,-288.405681,-336.5538166,-236.0479591,-284.1353695
17324,-288.405681,-336.5538166,-236.0479591,-284.1353695
17325,-288.405681,-336.5538166,-236.0479591,-284.1353695
17326,-288.405681,-336.5538166,-236.0479591,-284.1353695
17327,-288.405681,-336.5538166,-236.0479591,-284.1353695
17328,-288.405681,-336.5538166,-236.0479591,-271.1886217
17329,-288.405681,-336.5538166,-236.0479591,-264.1883223
17330,-288.405681,-336.5538166,-236.0479591,-264.1883202
17331,-288.405681,-336.5538166,-236.0479591,-264.1883202
17332,-288.405681,-336.5538166,-236.0479591,-270.3425083
17333,-288.405681,-336.5538166,-236.0479591,-270.1875616
17334,-288.405681,-336.5538166,-236.0479591,-264.1883154
17335,-288.405681,-336.5538166,-1180.230266,-264.1883201
17336,-288.405681,-336.5538166,-139.7648287,-264.1883202
17337,-288.405681,-336.5538166,-127.7627601,-264.1883202
17338,-288.3909937,-336.5538166,-127.7627537,-264.1883202
17339,-288.3914735,-336.5538166,-127.7627538,-264.1883202
17340,-288.3914743,-336.5538166,-127.7627538,-264.1883202
17341,-288.3914743,-336.5538166,-127.7627538,-112.107928
17342,-288.3914743,-336.5538166,-127.7627538,-106.1086376
17343,-1045.616939,-336.5538166,-127.7627538,-106.1086433
17344,-300.3934651,-336.5538166,-127.7627538,-106.1086433
17345,-288.3914901,-336.5538166,-161.1142872,-106.1086433
17346,-288.3914744,-354.6028929,-131.1149441,-106.1086433
17347,-288.4061654,-352.6027409,-131.1149501,-106.1086433
17348,-288.4056818,-352.6027409,-131.1149501,-106.1086433
17349,-288.405681,-352.6027409,-131.1149501,-106.1086433
17350,-288.405681,-352.6027409,-360.6298583,-106.1086433
17351,-288.405681,-352.6027409,-340.6301356,-106.1086433
17352,-288.405681,-352.6027409,-153.5699291,-106.1086433
17353,-288.405681,-352.6027409,-127.5657178,-106.1086433
17354,-288.405681,-352.6027409,-127.5656823,-106.1086433
17355,-288.405681,-352.6027409,-127.5656821,-106.1086433
17356,-288.405681,-190.4470029,-127.5656821,-106.1086433
17357,-279.5411455,-181.4479508,-127.5656821,-106.1086433
17358,-268.5408669,-181.447958,-127.5656821,-106.1086433
17359,-268.5408647,-181.4479581,-127.5656821,-106.1086433
17360,-268.5408647,-181.4479581,-127.5656821,-106.1086433
17361,-268.5408647,-181.4479581,-135.7982828,-106.1086433
17362,-268.5408647,-181.4479581,-121.9910631,-106.1086433
17363,-268.5408647,-181.4479581,-147.5040957,-106.1086433
17364,-268.5408647,-181.4479581,-157.3157499,-106.1086433
17365,-268.5408647,-181.4479581,-147.3161435,-106.1086433
17366,-268.5408647,-181.4479581,-147.3161471,-106.1086433
17367,-268.5408647,-181.4479581,-147.3161471,-106.1086433
17368,-268.5408647,-181.4479581,-147.3161471,-106.1086433
17369,-268.5408647,-181.4479581,-147.3161471,-106.1086433
17370,-268.5408647,-181.4479581,-147.3161471,-106.1086433
17371,-268.5408647,-181.4479581,-147.3161471,-106.1086433
17372,-268.5408647,-181.4479581,-150.8723036,-106.1086433
17373,-268.5408647,-181.4479581,-170.316137,-106.1086433
17374,-268.5408647,-181.4479581,-147.3161466,-106.1086433
17375,-268.5408647,-202.2251434,-147.3161471,-106.1086433
17376,-268.5408647,-193.2242534,-147.3161471,-106.1086433
17377,-268.5408647,-193.2242356,-295.3323227,-106.1086433
